<document id="2484368">
<head>
	<caption>एलओसी खोलने पर होगी बातचीत प्रे इसलामाबाद.</caption>
	<language>Hindi </language>
	<domain_name>News Articles </domain_name>
	<word_count>313</word_count>
	<byte_count>37563</byte_count>
	<availability>
		<format>CML/SSF</format>
	<sentence_marker>.</sentence_marker>
	<normalization>No</normalization>
	</availability>
	<encoding_description>
		<original_encoding>ISO 8859</original_encoding>
		<new_encoding>Unicode UTF8</new_encoding>
	</encoding_description>
	<distributor>LTRC, IIIT Hyderabad</distributor>
	<project_description>NSF Hindi/Urdu Dependency Treebanking Project</project_description>
	<creation>
		<raw_corpus creation_date="" institute_name="IIIT Hyderabad"></raw_corpus>
		<annotated_corpus creation_date="06/01/2009" institute_name="IIIT Hyderabad"></annotated_corpus>
	<edition_number>1.0</edition_number>
	</creation>
	<publication>
		<place>New Delhi</place>
		<date>28/5/2004</date>
		<type>Newspaper</type>
		<publisher>
			<name>Amar Ujala</name>
			<url>http://www.amarujala.com</url>
		</publisher>
	</publication>

</head>
<body>
<tb number="1" segment="no" bullet="no">
<foreign language="select" writingsystem="LTR"></foreign>
<text>
<Sentence id='1'>
1	((	NP	<fs name='NP' drel='k7p:VGNF'>
1.1	पाकिस्तान	NNPC	<fs af='पाकिस्तान,n,m,sg,3,d,0,0' name='पाकिस्तान' posn='10'>
1.2	अधिकृत	NNPC	<fs af='अधिकृत,adj,any,any,,o,,' name='अधिकृत' posn='180'>
1.3	कश्मीर	NNP	<fs af='कश्मीर,n,m,sg,3,o,0,0' name='कश्मीर' posn='30'>
1.4	में	PSP	<fs af='में,psp,,,,,,' name='में' posn='40'>
	))
2	((	NP	<fs name='NP2' drel='k7t:VGNF'>
2.1	८	NNPC	<fs af='८,n,any,sg,3,d,0,0' name='८' posn='60'>
2.2	अक्तूबर	NNP	<fs af='अक्तूबर,n,m,sg,3,o,0,0' name='अक्तूबर' posn='60'>
2.3	को	PSP	<fs af='को,psp,,,,,,' name='को' posn='70'>
	))
3	((	VGNF	<fs name='VGNF' drel='nmod__k1inv:NP3'>
3.1	आए	VM	<fs af='आ,v,m,sg,any,,या,yA' name='आए' posn='80'>
	))
4	((	NP	<fs name='NP3' drel='rh:VGNF2'>
4.1	भूकंप	NN	<fs af='भूकंप,n,m,sg,3,o,0,0' name='भूकंप' posn='90'>
4.2	से	PSP	<fs af='से,psp,,,,,,' name='से' posn='100'>
	))
5	((	VGNF	<fs name='VGNF2' drel='nmod__k1inv:NP4'>
5.1	मची	VM	<fs af='मच,v,f,sg,any,,या,yA' name='मची' posn='110'>
	))
6	((	NP	<fs name='NP4' drel='k7t:VGF'>
6.1	तबाही	NN	<fs af='तबाही,n,f,sg,3,o,0,0' name='तबाही' posn='120'>
6.2	के	PSP	<fs af='के,psp,,,,,,' name='के' posn='130'>
6.3	बाद	NST	<fs af='बाद,nst,m,sg,3,d,,' name='बाद' posn='140'>
	))
7	((	NP	<fs name='NP5' drel='ccof:CCP'>
7.1	भारत	NNP	<fs af='भारत,n,m,sg,3,d,0,0' name='भारत' posn='150'>
	))
8	((	CCP	<fs name='CCP' drel='k1:VGF'>
8.1	और	CC	<fs af='और,avy,,,,,,' name='और' posn='160'>
	))
9	((	NP	<fs name='NP6' drel='ccof:CCP'>
9.1	पाकिस्तान	NNP	<fs af='पाकिस्तान,n,m,sg,3,d,0,0' name='पाकिस्तान2' posn='170'>
	))
10	((	NP	<fs name='NP7' drel='k2:VGNF3'>
10.1	मानवीय	JJ	<fs af='मानवीय,adj,any,any,,d,,' name='मानवीय' posn='180'>
10.2	दृष्टिकोण	NN	<fs af='दृष्टिकोण,n,m,sg,3,d,0,0' name='दृष्टिकोण' posn='190'>
	))
11	((	VGNF	<fs name='VGNF3' drel='vmod:VGF'>
11.1	अपनाते	VM	<fs af='अपना,v,m,pl,3,,ता,wA' name='अपनाते' posn='200'>
11.2	हुए	VAUX	<fs af='हो,v,m,pl,any,,या,yA' name='हुए' posn='210'>
	))
12	((	NP	<fs name='NP8' drel='k7t:VGF'>
