<document id="2491779">
<head>
	<caption>अमृता प्रीतम का निधन यू नई दिल्ली.</caption>
	<language>Hindi </language>
	<domain_name>News Articles </domain_name>
	<word_count>175</word_count>
	<byte_count>22120</byte_count>
	<availability>
		<format>CML/SSF</format>
	<sentence_marker>.</sentence_marker>
	<normalization>No</normalization>
	</availability>
	<encoding_description>
		<original_encoding>ISO 8859</original_encoding>
		<new_encoding>Unicode UTF8</new_encoding>
	</encoding_description>
	<distributor>LTRC, IIIT Hyderabad</distributor>
	<project_description>NSF Hindi/Urdu Dependency Treebanking Project</project_description>
	<creation>
		<raw_corpus creation_date="" institute_name="IIIT Hyderabad"></raw_corpus>
		<annotated_corpus creation_date="06/01/2009" institute_name="IIIT Hyderabad"></annotated_corpus>
	<edition_number>1.0</edition_number>
	</creation>
	<publication>
		<place>New Delhi</place>
		<date>31/5/2004</date>
		<type>Newspaper</type>
		<publisher>
			<name>Amar Ujala</name>
			<url>http://www.amarujala.com</url>
		</publisher>
	</publication>

</head>
<body>
<tb number="1" segment="no" bullet="no">
<foreign language="select" writingsystem="LTR"></foreign>
<text>
<Sentence id='1'>
1	((	NP	<fs name='NP' drel='k7t:VGF'>
1.1	लंबी	JJ	<fs af='लंबा,adj,f,sg,,o,,' name='लंबी' posn='10'>
1.2	बीमारी	NN	<fs af='बीमारी,n,f,sg,3,o,0,0' name='बीमारी' posn='20'>
1.3	के	PSP	<fs af='के,psp,,,,,,' name='के' posn='30'>
1.4	बाद	NST	<fs af='बाद,nst,m,sg,3,d,,' name='बाद' posn='40'>
	))
2	((	NP	<fs name='NP2' drel='r6:NP3'>
2.1	पंजाबी	NNP	<fs af='पंजाबी,n,f,sg,3,o,0,0' name='पंजाबी' posn='50'>
2.2	की	PSP	<fs af='का,psp,f,sg,,o,,' name='की' posn='60'>
	))
3	((	NP	<fs name='NP3' drel='nmod:NP4'>
3.1	सुप्रसिद्ध	JJ	<fs af='सुप्रसिद्ध,adj,any,any,,o,,' name='सुप्रसिद्ध' posn='70'>
3.2	लेखिका	NN	<fs af='लेखिका,n,f,sg,3,o,0,0' name='लेखिका' posn='80'>
	))
4	((	NP	<fs name='NP4' drel='r6-k1:NP6'>
4.1	अमृता	NNPC	<fs af='अमृता,n,f,sg,3,d,0,0' name='अमृता' posn='90'>
4.2	प्रीतम	NNP	<fs af='प्रीतम,n,f,sg,3,o,0,0' name='प्रीतम' posn='100'>
4.3	का	PSP	<fs af='का,psp,m,sg,,d,,' name='का' posn='110'>
	))
5	((	NP	<fs name='NP5' drel='k7t:VGF'>
5.1	सोमवार	NNP	<fs af='सोमवार,n,m,sg,3,o,0,0' name='सोमवार' posn='120'>
5.2	को	PSP	<fs af='को,psp,,,,,,' name='को' posn='130'>
	))
6	((	NP	<fs name='NP6' drel='pof:VGF'>
6.1	निधन	NN	<fs af='निधन,n,m,sg,3,d,0,0' name='निधन' posn='140'>
	))
7	((	VGF	<fs name='VGF' stype='declarative' voicetype='active'>
7.1	हो	VM	<fs af='हो,v,any,any,any,,0,0' name='हो' posn='150'>
7.2	गया	VAUX	<fs af='जा,v,m,sg,3,,या१,yA1' name='गया' posn='160'>
	))
8	((	BLK	<fs name='BLK' drel='rsym:VGF'>
8.1	.	SYM	<fs af='.,punc,,,,,,' name='.' posn='170'>
	))
</Sentence>

<Sentence id='2'>
1	((	NP	<fs name='NP' drel='k1:VGF'>
1.1	वे	PRP	<fs af='वह,pn,any,sg,3h,d,0,0' name='वे' posn='10'>
	))
2	((	NP	<fs name='NP2' drel='r6:NULL__NP'>
2.1	८६	QC	<fs af='८६,num,any,any,,any,,' name='८६' posn='20'>
2.2	वर्ष	NN	<fs af='वर्ष,n,m,sg,3,o,0,0' name='वर्ष' posn='30'>
2.3	की	PSP	<fs af='का,psp,f,sg,,d,,' name='की' posn='40'>
	))
3	((	NULL__NP	<fs mtype='gap' dmrel='k1s:VGF' name='NULL__NP'>
3.1	NULL	NN	<fs name='NULL'>
	))
4	((	VGF	<fs name='VGF' stype='declarative' voicetype='active'>
4.1	थीं	VM	<fs af='था,v,f,sg,3h,,था,WA' name='थीं' posn='50'>
	))
5	((	BLK	<fs name='BLK' drel='rsym:VGF'>
5.1	.	SYM	<fs af='.,punc,,,,,,' name='.' posn='60'>
	))
</Sentence>

<Sentence id='3'>
1	((	NP	<fs name='NP' drel='k1:VGF'>
1.1	उन्होंने	PRP	<fs af='वह,pn,any,sg,3h,o,ने,ne' name='उन्होंने' posn='10'>
	))
2	((	NP	<fs name='NP2' drel='r6:NP3'>
2.1	दक्षिण	NNPC	<fs af='दक्षिण,n,m,sg,3,d,0,0' name='दक्षिण' posn='20'>
2.2	दिल्ली	NNP	<fs af='दिल्ली,n,f,sg,3,o,0,0' name='दिल्ली' posn='30'>
2.3	के	PSP	<fs af='का,psp,m,sg,,o,,' name='के' posn='40'>
	))
3	((	NP	<fs name='NP3' drel='jjmod:JJP'>
3.1	हौजखास	NNP	<fs af='हौजखास,n,m,sg,3,d,0,0' name='हौजखास' posn='50'>
	))
4	((	JJP	<fs name='JJP' drel='nmod:NP4'>
4.1	स्थित	JJ	<fs af='स्थित,adj,any,any,,o,,' name='स्थित' posn='60'>
	))
5	((	NP	<fs name='NP4' drel='k7p:VGF'>
5.1	आवास	NN	<fs af='आवास,n,m,sg,3,o,0,0' name='आवास' posn='70'>
5.2	पर	PSP	<fs af='पर,psp,,,,,,' name='पर' posn='80'>
	))
6	((	NP	<fs name='NP5' drel='k7t:VGF'>
6.1	शाम	NN	<fs af='शाम,n,f,sg,3,o,0,0' name='शाम' posn='90'>
6.2	को	PSP	<fs af='को,psp,,,,,,' name='को' posn='100'>
	))
7	((	NP	<fs name='NP6' drel='k7t:VGF'>
7.1	लगभग	RP	<fs af='लगभग,avy,,,,,,' name='लगभग' posn='110'>
7.2	४	QC	<fs af='४,num,any,any,,any,,' name='४' posn='120'>
7.3	बजे	NN	<fs af='बज,n,any,sg,3,d,0,0' name='बजे' posn='130'>
	))
8	((	NP	<fs name='NP7' drel='pof:VGF'>
8.1	अंतिम	JJ	<fs af='अंतिम,adj,any,any,,d,,' name='अंतिम' posn='140'>
8.2	सांस	NN	<fs af='साँस,n,f,sg,3,d,0,0' name='सांस' posn='150'>
	))
9	((	VGF	<fs name='VGF' stype='declarative' voicetype='active'>
9.1	ली	VM	<fs af='ले,v,f,sg,3,,या,yA' name='ली' posn='160'>
	))
10	((	BLK	<fs name='BLK' drel='rsym:VGF'>
10.1	.	SYM	<fs af='.,punc,,,,,,' name='.' posn='170'>
	))
</Sentence>

<Sentence id='4'>
1	((	NP	<fs name='NP' drel='k7t:VGNF'>
1.1	वर्षों	NN	<fs af='वर्ष,n,m,pl,3,o,0,0' name='वर्षों' posn='10'>
1.2	से	PSP	<fs af='से,psp,,,,,,' name='से' posn='20'>
	))
2	((	NP	<fs name='NP2' drel='ras-k1:VGNF'>
2.1	उनके	PRP	<fs af='वह,pn,any,sg,3h,o,के,ke' name='उनके' posn='30'>
2.2	साथ	NST	<fs af='साथ,nst,m,sg,3,d,,' name='साथ' posn='40'>
	))
3	((	VGNF	<fs voicetype='active' name='VGNF' stype='declarative' drel='nmod__k1inv:NP3'>
3.1	रह	VM	<fs af='रह,v,any,any,any,,0,0' name='रह' posn='50'>
3.2	रहे	VAUX	<fs af='रह,v,any,sg,3,,एं,eM' name='रहे' posn='60'>
	))
4	((	NP	<fs name='NP3' drel='k1:VGF'>
4.1	इमरोज	NNP	<fs af='इमरोज,n,m,sg,3,d,0,0' name='इमरोज' posn='70'>
	))
5	((	NP	<fs name='NP4' drel='k7t:VGF'>
5.1	उस	DEM	<fs af='वह,pn,any,sg,3,o,,' name='उस' posn='80'>
5.2	वक्त	NN	<fs af='वक्त,n,m,sg,3,d,0,0' name='वक्त' posn='90'>
5.3	भी	RP	<fs af='भी,avy,,,,,,' name='भी' posn='100'>
	))
6	((	NP	<fs name='NP5' drel='k7p:VGF'>
6.1	उनके	PRP	<fs af='वह,pn,any,sg,3h,o,के,ke' name='उनके2' posn='110'>
6.2	पास	NST	<fs af='पास,nst,m,sg,3,d,,' name='पास' posn='120'>
6.3	ही	RP	<fs af='ही,avy,,,,,,' name='ही' posn='130'>
	))
7	((	VGF	<fs name='VGF' stype='declarative' voicetype='active'>
7.1	थे	VM	<fs af='था,v,m,sg,3h,,था,WA' name='थे' posn='140'>
	))
8	((	BLK	<fs name='BLK' drel='rsym:VGF'>
8.1	.	SYM	<fs af='.,punc,,,,,,' name='.' posn='150'>
	))
</Sentence>

<Sentence id='5'>
1	((	NP	<fs name='NP' drel='k1:VGF'>
1.1	इमरोज	NNP	<fs af='इमरोज,n,m,sg,3,d,0,0' name='इमरोज' posn='10'>
	))
2	((	NP	<fs name='NP2' drel='nmod__emph:NP'>
2.1	खुद	PRP	<fs af='खुद,pn,,,,,,' name='खुद' posn='30'>
2.2	भी	RP	<fs af='भी,avy,,,,,,' name='भी' posn='30'>
	))
3	((	NP	<fs name='NP3' drel='k1s:VGF'>
3.1	लेखक	NN	<fs af='लेखक,n,m,sg,3,d,0,0' name='लेखक' posn='40'>
	))
4	((	VGF	<fs name='VGF' stype='declarative' voicetype='active'>
4.1	हैं	VM	<fs af='है,v,any,sg,3h,,है,hE' name='हैं' posn='50'>
	))
5	((	BLK	<fs name='BLK' drel='rsym:VGF'>
5.1	.	SYM	<fs af='.,punc,,,,,,' name='.' posn='60'>
	))
</Sentence>

<Sentence id='6'>
1	((	NP	<fs name='NP' drel='r6:NP2'>
1.1	अमृता	NNPC	<fs af='अमृता,n,f,sg,3,d,0,0' name='अमृता' posn='10'>
1.2	प्रीतम	NNP	<fs af='प्रीतम,n,f,sg,3,o,0,0' name='प्रीतम' posn='20'>
1.3	के	PSP	<fs af='के,psp,m,sg,,o,,' name='के' posn='30'>
	))
2	((	NP	<fs name='NP2' drel='k7:VGF'>
2.1	परिवार	NN	<fs af='परिवार,n,m,sg,3,o,0,0' name='परिवार' posn='40'>
2.2	में	PSP	<fs af='में,psp,,,,,,' name='में' posn='50'>
	))
3	((	NP	<fs name='NP3' drel='k1:VGF'>
3.1	एक	QC	<fs af='एक,num,any,any,,any,,' name='एक' posn='60'>
3.2	पुत्र	NN	<fs af='पुत्र,n,m,sg,3,d,0,0' name='पुत्र' posn='70'>
3.3	भी	RP	<fs af='भी,avy,,,,,,' name='भी' posn='80'>
	))
4	((	VGF	<fs name='VGF' stype='declarative' voicetype='active'>
4.1	है	VM	<fs af='है,v,any,sg,3,,है,hE' name='है' posn='90'>
	))
5	((	BLK	<fs name='BLK' drel='rsym:VGF'>
5.1	.	SYM	<fs af='.,punc,,,,,,' name='.' posn='100'>
	))
</Sentence>

<Sentence id='7'>
1	((	NP	<fs name='NP' drel='k1:VGF'>
1.1	पारिवारिक	JJ	<fs af='पारिवारिक,adj,any,any,,o,,' name='पारिवारिक' posn='10'>
1.2	सूत्रों	NN	<fs af='सूत्र,n,m,pl,3,o,0,0' name='सूत्रों' posn='20'>
1.3	ने	PSP	<fs af='ने,psp,,,,,,' name='ने' posn='30'>
	))
2	((	VGF	<fs name='VGF' stype='declarative' voicetype='active'>
2.1	बताया	VM	<fs af='बता,v,m,sg,3,,या,yA' name='बताया' posn='40'>
	))
3	((	CCP	<fs name='CCP' drel='k2:VGF'>
3.1	कि	CC	<fs af='कि,avy,,,,,,' name='कि' posn='50'>
	))
4	((	NP	<fs name='NP2' drel='k7p:VGF2'>
4.1	दक्षिण	NNPC	<fs af='दक्षिण,n,m,sg,3,d,0,0' name='दक्षिण' posn='60'>
4.2	दिल्ली	NNP	<fs af='दिल्ली,n,f,sg,3,o,0,0' name='दिल्ली' posn='70'>
4.3	में	PSP	<fs af='में,psp,,,,,,' name='में' posn='80'>
	))
5	((	NP	<fs name='NP3' drel='k7t:VGF2'>
5.1	सोमवार	NNP	<fs af='सोमवार,n,m,sg,3,o,0,0' name='सोमवार' posn='90'>
5.2	को	PSP	<fs af='को,psp,,,,,,' name='को' posn='100'>
5.3	ही	RP	<fs af='ही,avy,,,,,,' name='ही' posn='110'>
	))
6	((	NP	<fs name='NP4' drel='k7t:VGF2'>
