<document id="2486919-a">
<head>
	<caption>मानद डिग्री स्वीकार नहीं पीयू मानद डिग्री से सम्मानित करना चाहता था पटना/दरभंगा.</caption>
	<language>Hindi </language>
	<domain_name>News Articles </domain_name>
	<word_count>287</word_count>
	<byte_count>36195</byte_count>
	<availability>
		<format>CML/SSF</format>
	<sentence_marker>.</sentence_marker>
	<normalization>No</normalization>
	</availability>
	<encoding_description>
		<original_encoding>ISO 8859</original_encoding>
		<new_encoding>Unicode UTF8</new_encoding>
	</encoding_description>
	<distributor>LTRC, IIIT Hyderabad</distributor>
	<project_description>NSF Hindi/Urdu Dependency Treebanking Project</project_description>
	<creation>
		<raw_corpus creation_date="" institute_name="IIIT Hyderabad"></raw_corpus>
		<annotated_corpus creation_date="06/01/2009" institute_name="IIIT Hyderabad"></annotated_corpus>
	<edition_number>1.0</edition_number>
	</creation>
	<publication>
		<place>New Delhi</place>
		<date>29/5/2004</date>
		<type>Newspaper</type>
		<publisher>
			<name>Amar Ujala</name>
			<url>http://www.amarujala.com</url>
		</publisher>
	</publication>

</head>
<body>
<tb number="1" segment="no" bullet="no">
<foreign language="select" writingsystem="LTR"></foreign>
<text>
<Sentence id='1'>
1	((	NP	<fs name='NP' drel='k1:VGF'>
1.1	राष्ट्रपति	NNP	<fs af='राष्ट्रपति,n,m,sg,3,d,0,0' name='राष्ट्रपति' posn='10'>
1.2	ए.	NNPC	<fs af='ए.,n,m,sg,3,d,0,0' name='ए.' posn='20'>
1.3	पी.	NNPC	<fs af='पी.,n,m,sg,3,d,0,0' name='पी.' posn='30'>
1.4	जे.	NNPC	<fs af='जे.,n,m,sg,3,d,0,0' name='जे.' posn='40'>
1.5	अब्दुल	NNPC	<fs af='अब्दुल,n,m,sg,3,d,0,0' name='अब्दुल' posn='50'>
1.6	कलाम	NNP	<fs af='कलाम,n,m,sg,3,o,0,0' name='कलाम' posn='60'>
1.7	ने	PSP	<fs af='ने,psp,,,,,,' name='ने' posn='70'>
	))
2	((	NP	<fs name='NP2' drel='k5:VGNN'>
2.1	पटना	NNPC	<fs af='पटना,n,m,sg,3,d,0,0' name='पटना' posn='80'>
2.2	विश्वविद्यालय	NNP	<fs af='विश्वविद्यालय,n,m,sg,3,o,0,0' name='विशवविद्यालय' posn='90'>
	))
3	((	NP	<fs name='NP3' drel='rs:NP2'>
3.1	(	SYM	<fs af='(,punc,,,,,,' name='(' posn='100'>
3.2	पीयू	NNP	<fs af='पीयू,n,f,sg,3,o,0,0' name='पीयू' posn='110'>
3.3	)	SYM	<fs af='),punc,,,,,,' name=')' posn='120'>
	))
4	((	FRAGP	<fs name='FRAGP' drel='fragof:NP2'>
4.1	से	PSP	<fs af='से,psp,,,,,,' name='से' posn='130'>
	))
5	((	NP	<fs name='NP4' drel='r6:NP5'>
5.1	विज्ञान	NN	<fs af='विज्ञान,n,m,sg,3,o,0,0' name='विज्ञान' posn='140'>
5.2	की	PSP	<fs af='का,psp,f,sg,,o,,' name='की' posn='150'>
	))
6	((	NP	<fs name='NP5' drel='nmod:NP6'>
6.1	मानद	NNC	<fs af='मानद,n,m,sg,3,d,0,0' name='मानद' posn='160'>
6.2	डिग्री	NN	<fs af='डिग्री,n,f,sg,3,d,0,0' name='डिग्री' posn='170'>
	))
7	((	NP	<fs name='NP6' drel='k2:VGNN'>
7.1	डीएससी	NNP	<fs af='डीएससी,n,m,sg,3,d,0,0' name='डीएससी' posn='180'>
	))
8	((	NP	<fs name='NP7' drel='pof:VGNN'>
8.1	स्वीकार	NN	<fs af='स्वीकार,n,m,sg,3,d,0,0' name='स्वीकार' posn='190'>
	))
9	((	VGNN	<fs name='VGNN' drel='k2:VGF'>
9.1	करने	VM	<fs af='कर,v,any,any,any,o,ना,nA' name='करने' posn='200'>
9.2	से	PSP	<fs af='से,psp,,,,,,' name='से2' posn='210'>
	))
10	((	NP	<fs name='NP8' drel='pof:VGF'>
10.1	इनकार	NN	<fs af='इनकार,n,m,sg,3,d,0,0' name='इनकार' posn='220'>
	))
11	((	VGF	<fs name='VGF' stype='declarative' voicetype='active'>
11.1	कर	VM	<fs af='कर,v,any,any,any,,0,0' name='कर' posn='230'>
11.2	दिया	VAUX	<fs af='दे,v,m,sg,3,,या,yA' name='दिया' posn='240'>
11.3	है	VAUX	<fs af='है,v,any,sg,3,,है,hE' name='है' posn='250'>
	))
12	((	BLK	<fs name='BLK' drel='rsym:VGF'>
12.1	.	SYM	<fs af='.,punc,,,,,,' name='.' posn='260'>
	))
</Sentence>

<Sentence id='3'>
1	((	NP	<fs name='NP' drel='k1:VGF'>
1.1	पीयू	NNP	<fs af='पीयू,n,f,sg,3,o,0,0' name='पीयू' posn='10'>
1.2	ने	PSP	<fs af='ने,psp,,,,,,' name='ने' posn='20'>
	))
2	((	NP	<fs name='NP2' drel='k4:VGNN'>
2.1	राष्ट्रपति	NNP	<fs af='राष्ट्रपति,n,m,sg,3,o,0,0' name='राष्ट्रपति' posn='30'>
2.2	को	PSP	<fs af='को,psp,,,,,,' name='को' posn='40'>
	))
3	((	NP	<fs name='NP3' drel='r6:NP4'>
3.1	उनकी	PRP	<fs af='वह,pn,f,sg,3h,o,का,kA' name='उनकी' posn='50'>
	))
4	((	NP	<fs name='NP4' drel='k7t:VGNN'>
4.1	बिहार	NNP	<fs af='बिहार,n,m,sg,3,d,0,0' name='बिहार' posn='60'>
