<document id="2504129">
<head>
<title></title>			
<caption>जम्मू-कशमीर में हिंसक घटनाओं में कमी आई        प्रे   : श्रीनगर</caption>			
<language>Hindi </language>			
<author>			
<firstname></firstname>			
<middlename></middlename>			
<lastname></lastname>			
</author>			
<creation>			
<raw_corpus creation_date="" institute_name=""></raw_corpus>			
<annotated_corpus creation_date="07/25/2009" institute_name="IIIT-Hyderabad"></annotated_corpus>			
</creation>			
<domain_name>News Articles </domain_name>			
<distributor>LTRC, IIIT Hyderabad</distributor>			
<source>ISI, Kolkata</source>			
<publication>			
<place>New Delhi</place>			
<date>5/6/2004</date>			
<address>Connaught Place, New Delhi</address>			
<type>Newspaper</type>			
<publisher>			
<name>Amar Ujala</name>			
<url>http://www.amarujala.com</url>			
</publisher>			
</publication>			
<project_description>NSF Hindi/Urdu Dependency Treebanking Project</project_description>			
<availability>			
<format>CML/SSF</format>			
</availability>			
<byte_count>9497</byte_count>			
<word_count>357</word_count>			
<edition_number>1.0</edition_number>			
<encoding_description>			
<original_encoding>ISO 8859</original_encoding>			
<new_encoding>Unicode UTF8</new_encoding>			
</encoding_description>			
<bibliography></bibliography>			
<sentence_marker>.</sentence_marker>			
<normalization>No</normalization>			
<utility_name>cml_tags</utility_name>			

</head>
<body>
<tb number="1" segment="no" bullet="no">
<foreign language="select" writingsystem="LTR"> </foreign>			
<text>
<Sentence id='1'>
1	((	NP	<fs name='NP' drel='k7p:VGNN'>
1.1	जम्मू	NNPC	<fs af='जम्मू,n,m,sg,3,d,0,0' name='जम्मू' posn='10'>
1.2	-	SYM	<fs af='-,punc,,,,,,' name='-' posn='20'>
1.3	कश्मीर	NNP	<fs af='कश्मीर,n,m,sg,3,o,0,0' name='कश्मीर' posn='30'>
1.4	में	PSP	<fs af='में,psp,,,,,,' name='में' posn='40'>
	))
2	((	NP	<fs name='NP2' drel='k1:VGNN'>
2.1	आतंकियों	NN	<fs af='आतंकी,n,m,pl,3,o,0,0' name='आतंकियों' posn='50'>
2.2	द्वारा	PSP	<fs af='द्वारा,psp,,,,,,' name='द्वारा' posn='60'>
	))
3	((	NP	<fs name='NP3' drel='k7t:VGNN'>
3.1	समय	NN	<fs af='समय,n,m,sg,3,d,0,0' name='समय' posn='70'>
3.2	-	SYM	<fs af='-,punc,,,,,,' name='-2' posn='80'>
3.3	समय	RDP	<fs af='समय,n,m,sg,3,o,0,0' name='समय2' posn='90'>
3.4	पर	PSP	<fs af='पर,psp,,,,,,' name='पर' posn='100'>
	))
4	((	NP	<fs name='NP4' drel='pof:VGNN'>
4.1	घातक	JJ	<fs af='घातक,adj,any,any,,d,,' name='घातक' posn='110'>
4.2	हमले	NN	<fs af='हमला,n,m,pl,3,d,0,0' name='हमले' posn='120'>
	))
5	((	VGNN	<fs name='VGNN' drel='vmod:VGF'>
5.1	किए	VM	<fs af='कर,v,m,pl,any,,या,yA' name='किए' posn='130'>
5.2	जाने	VAUX	<fs af='जा,v,any,any,any,o,ना,nA' name='जाने' posn='140'>
5.3	के	PSP	<fs af='के,psp,,,,,,' name='के' posn='150'>
5.4	बावजूद	PSP	<fs af='बावजूद,psp,,,,,,' name='बावजूद' posn='160'>
	))
6	((	NP	<fs name='NP5' drel='k4a:VGF'>
6.1	सुरक्षाबलों	NN	<fs af='सुरक्षाबल,n,m,pl,3,o,0,0' name='सुरक्षाबलों' posn='170'>
6.2	को	PSP	<fs af='को,psp,,,,,,' name='को' posn='180'>
	))
7	((	NP	<fs name='NP6' drel='k7p:VGNN2'>
7.1	राज्य	NN	<fs af='राज्य,n,m,sg,3,o,0,0' name='राज्य' posn='190'>
7.2	में	PSP	<fs af='में,psp,,,,,,' name='में2' posn='200'>
	))
8	((	NP	<fs name='NP7' drel='k7:VGNN2'>
8.1	हिंसक	JJ	<fs af='हिंसक,adj,any,any,,o,,' name='हिंसक' posn='210'>
8.2	घटनाओं	NN	<fs af='घटना,n,f,pl,3,o,0,0' name='घटनाओं' posn='220'>
