<document id="2484409">
<head>
	<caption>कशमीर में जमीन-जायदाद खरीद रहे हैं पाकिस्तानी भारतीय नागरिकता हासिल करने का गोरखधंधा आईएएनएस जम्मू.</caption>
	<language>Hindi </language>
	<domain_name>News Articles </domain_name>
	<word_count>349</word_count>
	<byte_count>44202</byte_count>
	<availability>
		<format>CML/SSF</format>
	<sentence_marker>.</sentence_marker>
	<normalization>No</normalization>
	</availability>
	<encoding_description>
		<original_encoding>ISO 8859</original_encoding>
		<new_encoding>Unicode UTF8</new_encoding>
	</encoding_description>
	<distributor>LTRC, IIIT Hyderabad</distributor>
	<project_description>NSF Hindi/Urdu Dependency Treebanking Project</project_description>
	<creation>
		<raw_corpus creation_date="" institute_name="IIIT Hyderabad"></raw_corpus>
		<annotated_corpus creation_date="06/01/2009" institute_name="IIIT Hyderabad"></annotated_corpus>
	<edition_number>1.0</edition_number>
	</creation>
	<publication>
		<place>New Delhi</place>
		<date>29/5/2004</date>
		<type>Newspaper</type>
		<publisher>
			<name>Amar Ujala</name>
			<url>http://www.amarujala.com</url>
		</publisher>
	</publication>

</head>
<body>
<tb number="1" segment="no" bullet="no">
<foreign language="select" writingsystem="LTR"></foreign>
<text>
<Sentence id='1'>
1	((	NP	<fs name='NP' drel='k1:VGNN'>
1.1	पाकिस्तानियों	NN	<fs af='पाकिस्तानी,n,m,pl,3,o,0,0' name='पाकिस्तानियों' posn='10'>
1.2	द्वारा	PSP	<fs af='द्वारा,psp,,,,,,' name='द्वारा' posn='20'>
	))
2	((	NP	<fs name='NP2' drel='k7p:VGNN'>
2.1	जम्मू	NNPC	<fs af='जम्मू,n,m,sg,3,d,0,0' name='जम्मू' posn='30'>
2.2	-JOIN	SYM	<fs af='-,punc,,,,,,' name='-JOIN' posn='40'>
2.3	कश्मीर	NNP	<fs af='कश्मीर,n,m,sg,3,o,0,0' name='कश्मीर' posn='50'>
2.4	में	PSP	<fs af='में,psp,,,,,,' name='में' posn='60'>
	))
3	((	NP	<fs name='NP3' drel='k2:VGNF'>
3.1	भारतीय	JJ	<fs af='भारतीय,adj,any,any,,d,,' name='भारतीय' posn='70'>
3.2	नागरिकता	NN	<fs af='नागरिकता,n,f,sg,3,d,0,0' name='नागरिकता' posn='80'>
	))
4	((	JJP	<fs name='JJP' drel='pof:VGNF'>
4.1	हासिल	JJ	<fs af='हासिल,adj,any,any,,,,' name='हासिल' posn='90'>
	))
5	((	VGNF	<fs name='VGNF' drel='vmod:VGNN'>
5.1	कर	VM	<fs af='कर,v,any,any,any,,0,0' name='कर' posn='100'>
	))
6	((	NP	<fs name='NP4' drel='k2:VGNN'>
6.1	जमीन	NNC	<fs af='जमीन,n,f,sg,3,d,0,0' name='जमीन' posn='110'>
6.2	-JOIN	SYM	<fs af='-झौईण्,punc,,,,,,' name='-JOIN2' posn='120'>
6.3	जायदाद	NN	<fs af='जायदाद,n,f,sg,3,d,0,0' name='जायदाद' posn='130'>
	))
7	((	VGNN	<fs name='VGNN' drel='r6:NP5'>
7.1	खरीदने	VM	<fs af='खरीद,v,any,any,any,o,ना,nA' name='खरीदने' posn='140'>
7.2	के	PSP	<fs af='का,psp,m,pl,,d,,' name='के' posn='150'>
	))
8	((	NP	<fs name='NP5' drel='k1:VGF'>
8.1	मामले	NN	<fs af='मामला,n,m,pl,3,d,0,0' name='मामले' posn='160'>
	))
9	((	NP	<fs name='NP6' drel='k7:VGF'>
9.1	प्रकाश	NN	<fs af='प्रकाश,n,m,sg,3,o,0,0' name='प्रकाश' posn='170'>
9.2	में	PSP	<fs af='में,psp,,,,,,' name='में2' posn='180'>
	))
10	((	VGF	<fs name='VGF' stype='declarative' voicetype='active'>
10.1	आए	VM	<fs af='आ,v,m,pl,3,,या,yA' name='आए' posn='190'>
10.2	हैं	VAUX	<fs af='है,v,any,pl,3,,है,hE' name='हैं' posn='200'>
	))
11	((	BLK	<fs name='BLK' drel='rsym:VGF'>
11.1	.	SYM	<fs af='.,punc,,,,,,' name='.' posn='210'>
	))
</Sentence>

<Sentence id='2'>
1	((	NP	<fs name='NP' drel='k1:VGF'>
1.1	ऐसे	DEM	<fs af='ऐसा,pn,m,pl,3,d,,' name='ऐसे' posn='10'>
1.2	आधा	QF	<fs af='आधा,num,m,pl,,d,,' name='आधा' posn='20'>
1.3	दर्जन	NN	<fs af='दर्जन,n,m,sg,3,d,0,0' name='दर्जन' posn='30'>
1.4	मामले	NN	<fs af='मामला,n,m,pl,3,d,0,0' name='मामले' posn='40'>
	))
2	((	NP	<fs name='NP2' drel='k7:VGF'>
2.1	प्रकाश	NN	<fs af='प्रकाश,n,m,sg,3,o,0,0' name='प्रकाश' posn='50'>
2.2	में	PSP	<fs af='में,psp,,,,,,' name='में' posn='60'>
	))
