<document id="2506453">
<head>
<title></title>			
<caption>मोदी का सोनिया पर हमला जारी        प्रे   : नासिक</caption>			
<language>Hindi </language>			
<author>			
<firstname></firstname>			
<middlename></middlename>			
<lastname></lastname>			
</author>			
<creation>			
<raw_corpus creation_date="" institute_name=""></raw_corpus>			
<annotated_corpus creation_date="07/25/2009" institute_name="IIIT-Hyderabad"></annotated_corpus>			
</creation>			
<domain_name>News Articles </domain_name>			
<distributor>LTRC, IIIT Hyderabad</distributor>			
<source>ISI, Kolkata</source>			
<publication>			
<place>New Delhi</place>			
<date>6/6/2004</date>			
<address>Connaught Place, New Delhi</address>			
<type>Newspaper</type>			
<publisher>			
<name>Amar Ujala</name>			
<url>http://www.amarujala.com</url>			
</publisher>			
</publication>			
<project_description>NSF Hindi/Urdu Dependency Treebanking Project</project_description>			
<availability>			
<format>CML/SSF</format>			
</availability>			
<byte_count>6324</byte_count>			
<word_count>216</word_count>			
<edition_number>1.0</edition_number>			
<encoding_description>			
<original_encoding>ISO 8859</original_encoding>			
<new_encoding>Unicode UTF8</new_encoding>			
</encoding_description>			
<bibliography></bibliography>			
<sentence_marker>.</sentence_marker>			
<normalization>No</normalization>			
<utility_name>cml_tags</utility_name>			

</head>
<body>
<tb number="1" segment="no" bullet="no">
<foreign language="select" writingsystem="LTR"> </foreign>			
<text>
<Sentence id='1'>
1	((	NP	<fs name='NP' drel='vmod:VGF'>
1.1	कांग्रेस	NNP	<fs af='कांग्रेस,n,f,sg,3,d,0,0' name='कांग्रेस' posn='10'>
1.2	अध्यक्ष	NN	<fs af='अध्यक्ष,n,any,sg,3,d,0,0' name='अध्यक्ष' posn='20'>
1.3	सोनिया	NNPC	<fs af='सोनिया,n,f,sg,3,d,0,0' name='सोनिया' posn='30'>
1.4	गांधी	NNP	<fs af='गांधी,n,any,sg,3,o,0,0' name='गांधी' posn='40'>
1.5	के	PSP	<fs af='के,psp,,,,,,' name='के' posn='50'>
1.6	खिलाफ	PSP	<fs af='खिलाफ,adj,,,,,,' name='खिलाफ' posn='60'>
	))
2	((	NP	<fs name='NP2' drel='r6:NP3'>
2.1	विदेशी	JJ	<fs af='विदेशी,adj,any,any,,o,,' name='विदेशी' posn='70'>
2.2	मूल	NN	<fs af='मूल,n,m,sg,3,o,0,0' name='मूल' posn='80'>
2.3	के	PSP	<fs af='का,psp,m,sg,,o,,' name='के2' posn='90'>
	))
3	((	NP	<fs name='NP3' drel='k7:VGNF'>
3.1	मुद्दे	NN	<fs af='मुद्दा,n,m,sg,3,o,0,0' name='मुद्दे' posn='100'>
3.2	पर	PSP	<fs af='पर,psp,,,,,,' name='पर' posn='110'>
	))
4	((	NP	<fs name='NP4' drel='k1:VGNF'>
4.1	जंग	NN	<fs af='जंग,n,f,sg,3,d,0,0' name='जंग' posn='120'>
	))
5	((	JJP	<fs name='JJP' drel='pof:VGNF'>
5.1	जारी	JJ	<fs af='जारी,adj,any,any,,,,' name='जारी' posn='130'>
	))
6	((	VGNF	<fs name='VGNF' drel='vmod:VGF'>
6.1	रखते	VM	<fs af='रख,v,m,sg,any,,ता,wA' name='रखते' posn='140'>
6.2	हुए	VAUX	<fs af='हो,v,m,sg,any,,या,yA' name='हुए' posn='150'>
	))
7	((	NP	<fs name='NP5' drel='r6:NP6'>
7.1	गुजरात	NNP	<fs af='गुजरात,n,m,sg,3,o,0,0' name='गुजरात' posn='160'>
7.2	के	PSP	<fs af='का,psp,m,sg,,o,,' name='के3' posn='170'>
	))
8	((	NP	<fs name='NP6' drel='nmod:NP7'>
8.1	मुख्यमंत्री	NNP	<fs af='मुख्यमंत्री,n,m,sg,3,o,0,0' name='मुख्यमंत्री' posn='180'>
	))
9	((	NP	<fs name='NP7' drel='k1:VGF'>
9.1	नरेंद्र	NNPC	<fs af='नरेंद्र,n,m,sg,3,d,0,0' name='नरेंद्र' posn='190'>
9.2	मोदी	NNP	<fs af='मोदी,n,any,sg,3,o,0,0' name='मोदी' posn='200'>
9.3	ने	PSP	<fs af='ने,psp,,,,,,' name='ने' posn='210'>
	))
10	((	VGF	<fs name='VGF' stype='declarative' voicetype='active'>
10.1	कहा	VM	<fs af='कह,v,m,sg,any,,या,yA' name='कहा' posn='220'>
	))
11	((	CCP	<fs name='CCP' drel='k2:VGF'>
11.1	कि	CC	<fs af='कि,avy,,,,,,' name='कि' posn='230'>
	))
12	((	NP	<fs coref=':NP11' name='NP8' drel='k1:VGF2'>
12.1	जो	DEM	<fs af='जो,pn,any,pl,3,d,,' name='जो' posn='240'>
12.2	लोग	NN	<fs af='लोग,n,m,pl,3,d,0,0' name='लोग' posn='250'>
	))
13	((	NP	<fs name='NP9' drel='ras-k1:VGF2'>
13.1	मातृभूमि	NN	<fs af='मातृभूमि,n,f,sg,3,o,0,0' name='मातृभूमि' posn='260'>
13.2	से	PSP	<fs af='से,psp,,,,,,' name='से' posn='270'>
	))
14	((	NP	<fs name='NP10' drel='pof:VGF2'>
14.1	संबंध	NN	<fs af='संबंध,n,m,sg,3,d,0,0' name='संबंध' posn='280'>
	))
15	((	VGF	<fs voicetype='active' name='VGF2' stype='declarative' drel='nmod__relc:NP11'>
15.1	नहीं	NEG	<fs af='नहीं,avy,,,,,,' name='नहीं' posn='290'>
15.2	रखते	VM	<fs af='रख,v,m,pl,any,,ता,wA' name='रखते2' posn='300'>
15.3	हैं	VAUX	<fs af='है,v,any,pl,any,,है,hE' name='हैं' posn='310'>
15.4	,	SYM	<fs af='COMMA,punc,,,,,,' name=',' posn='320'>
	))
16	((	NP	<fs name='NP11' drel='k1:VGF3'>
16.1	उन्हें	PRP	<fs af='वह,pn,any,pl,3,o,को,ko' name='उन्हें' posn='330'>
	))
17	((	NP	<fs name='NP12' drel='r6-k2:NP13'>
17.1	राष्ट्रीय	JJ	<fs af='राष्ट्रीय,adj,any,any,,o,,' name='राष्ट्रीय' posn='340'>
17.2	सम्मान	NN	<fs af='सम्मान,n,m,sg,3,o,0,0' name='सम्मान' posn='350'>
17.3	के	PSP	<fs af='का,psp,m,pl,,d,,' name='के4' posn='360'>
	))
18	((	NP	<fs name='NP13' drel='pof:VGNN'>
18.1	उपदेश	NN	<fs af='उपदेश,n,m,pl,3,d,0,0' name='उपदेश' posn='370'>
	))
19	((	VGNN	<fs name='VGNN' drel='k5:VGF3'>
19.1	देने	VM	<fs af='दे,v,any,any,any,o,ना,nA' name='देने' posn='380'>
19.2	से	PSP	<fs af='से,psp,,,,,,' name='से2' posn='390'>
	))
20	((	VGF	<fs voicetype='active' name='VGF3' stype='declarative' drel='ccof:CCP'>
20.1	बचना	VM	<fs af='बच,v,m,sg,any,,ना,nA' name='बचना' posn='400'>
20.2	चाहिए	VAUX	<fs af='चाहिए,v,any,any,any,,0,0' name='चाहिए' posn='410'>
	))
