<document id="2496835">
<head>
	<caption>अब रेल टिकट के प्रिंट आउट पर कीजिए यात्रा घर पर चाहिए बस कंप्यूटर, प्रिंटर और इंटरनेट सुजीत ठाकुर नई दिल्ली.</caption>
	<language>Hindi </language>
	<domain_name>News Articles </domain_name>
	<word_count>443</word_count>
	<byte_count>52057</byte_count>
	<availability>
		<format>CML/SSF</format>
	<sentence_marker>.</sentence_marker>
	<normalization>No</normalization>
	</availability>
	<encoding_description>
		<original_encoding>ISO 8859</original_encoding>
		<new_encoding>Unicode UTF8</new_encoding>
	</encoding_description>
	<distributor>LTRC, IIIT Hyderabad</distributor>
	<project_description>NSF Hindi/Urdu Dependency Treebanking Project</project_description>
	<creation>
		<raw_corpus creation_date="" institute_name="IIIT Hyderabad"></raw_corpus>
		<annotated_corpus creation_date="06/01/2009" institute_name="IIIT Hyderabad"></annotated_corpus>
	<edition_number>1.0</edition_number>
	</creation>
	<publication>
		<place>New Delhi</place>
		<date>2/6/2004</date>
		<type>Newspaper</type>
		<publisher>
			<name>Amar Ujala</name>
			<url>http://www.amarujala.com</url>
		</publisher>
	</publication>

</head>
<body>
<tb number="1" segment="no" bullet="no">
<foreign language="select" writingsystem="LTR"></foreign>
<text>
<Sentence id='1'>
1	((	NP	<fs drel='r6:NP2' name='NP'>
1.1	रेलवे	NN	<fs af='रेलवे,n,m,sg,3,o,0,0' name='रेलवे' posn='10'>
1.2	का	PSP	<fs af='का,psp,m,sg,,d,,' name='का' posn='20'>
	))
2	((	NP	<fs drel='k2:VGNN' name='NP2'>
2.1	आरक्षित	JJ	<fs af='आरक्षित,adj,any,any,,d,,' name='आरक्षित' posn='30'>
2.2	टिकट	NN	<fs af='टिकट,n,m,sg,3,d,0,0' name='टिकट' posn='40'>
	))
3	((	VGNN	<fs drel='rt:VGF' name='VGNN'>
3.1	लेने	VM	<fs af='ले,v,any,any,any,o,ना,nA' name='लेने' posn='50'>
3.2	के	PSP	<fs af='के,psp,,,,,,' name='के' posn='60'>
3.3	लिए	PSP	<fs af='लिए,psp,,,,,,' name='लिए' posn='70'>
	))
4	((	NP	<fs drel='k7t:VGF' name='NP3'>
4.1	अब	PRP	<fs af='अब,pn,,,,d,,' name='अब' posn='80'>
	))
5	((	NEGP	<fs drel='vmod:VGF' name='NEGP'>
5.1	न	NEG	<fs af='न,avy,,,,,,' name='न' posn='90'>
5.2	तो	RP	<fs af='तो,avy,,,,,,' name='तो' posn='100'>
	))
6	((	NP	<fs drel='k7p:VGNN2' name='NP4'>
6.1	लंबी	JJ	<fs af='लंबा,adj,f,sg,,o,,' name='लंबी' posn='110'>
6.2	कतार	NN	<fs af='कतार,n,f,sg,3,o,0,0' name='कतार' posn='120'>
6.3	में	PSP	<fs af='में,psp,,,,,,' name='में' posn='130'>
	))
7	((	VGNN	<fs drel='r6:NP5' name='VGNN2'>
7.1	लगने	VM	<fs af='लग,v,any,any,any,o,ना,nA' name='लगने' posn='140'>
7.2	की	PSP	<fs af='का,psp,f,sg,,d,,' name='की' posn='150'>
	))
8	((	NP	<fs drel='k1:VGF' name='NP5'>
8.1	जरूरत	NN	<fs af='जरूरत,n,f,sg,3,d,0,0' name='जरूरत' posn='160'>
	))
9	((	VGF	<fs drel='ccof:NULL__CCP' name='VGF'>
9.1	है	VM	<fs af='है,v,any,sg,3,,है,hE' name='है' posn='170'>
	))
10	((	NULL__CCP	<fs mtype='gap' name='NULL__CCP' troot='और'>
10.1	NULL	CC	<fs name='NULL'>
	))
11	((	NEGP	<fs drel='vmod:NULL__VGF' name='NEGP2'>
11.1	न	NEG	<fs af='न,avy,,,,,,' name='न2' posn='180'>
	))
12	((	NP	<fs drel='k5:VGNN3' name='NP6'>
12.1	डाक	NN	<fs af='डाक,n,f,sg,3,o,0,0' name='डाक' posn='190'>
12.2	से	PSP	<fs af='से,psp,,,,,,' name='से' posn='200'>
	))
13	((	NP	<fs drel='k1:VGNN3' name='NP7'>
13.1	टिकट	NN	<fs af='टिकट,n,m,sg,3,d,0,0' name='टिकट2' posn='210'>
	))
14	((	VGNN	<fs drel='rt:NULL__VGF' name='VGNN3'>
14.1	आने	VM	<fs af='आ,v,any,any,any,o,ना,nA' name='आने' posn='220'>
14.2	के	PSP	<fs af='के,psp,,,,,,' name='के2' posn='230'>
14.3	लिए	PSP	<fs af='लिए,psp,,,,,,' name='लिए2' posn='240'>
	))
15	((	NP	<fs drel='r6:NP9' name='NP8'>
15.1	प्रतीक्षा	NN	<fs af='प्रतीक्षा,n,f,sg,3,o,0,0' name='प्रतीक्षा' posn='250'>
15.2	की	PSP	<fs af='का,psp,f,sg,,d,,' name='की2' posn='260'>
	))
16	((	NP	<fs name='NP9' drel='k1:NULL__VGF'>
16.1	आवश्यकता	NN	<fs af='आवश्यकता,n,f,sg,3,d,0,0' name='आवश्यकता' posn='270'>
	))
17	((	NULL__VGF	<fs dmrel='ccof:NULL__CCP' mtype='gap' name='NULL__VGF' troot='है'>
17.1	NULL	VM	<fs name='NULL2'>
17.2	.	SYM	<fs af='.,punc,,,,,,' name='.' posn='280'>
	))
</Sentence>

<Sentence id='2'>
1	((	BLK	<fs name='BLK' drel='vmod:VGF'>
1.1	बस	RP	<fs af='बस,avy,,,,,,' name='बस' posn='10'>
1.2	,	SYM	<fs af='COMMA,punc,,,,,,' name=',' posn='20'>
	))
2	((	NP	<fs name='NP' drel='r6:NP2'>
2.1	अपना	PRP	<fs af='अपना,pn,m,sg,any,d,0,0' name='अपना' posn='30'>
	))
3	((	NP	<fs name='NP2' drel='k2:VGF'>
3.1	कंप्यूटर	NN	<fs af='कंप्यूटर,n,m,sg,3,d,0,0' name='कंप्यूटर' posn='40'>
	))
4	((	BLK	<fs name='BLK2' drel='pof:VGF'>
4.1	ऑन	UNK	<fs af='ऑन,unk,,,,,,' name='ऑन' posn='70'>
	))
5	((	VGF	<fs voicetype='active' name='VGF' stype='declarative' drel='ccof:CCP'>
5.1	कीजिए	VM	<fs af='कर,v,m,sg,2h,,एं,eM' name='कीजिए' posn='60'>
	))
6	((	CCP	<fs name='CCP'>
6.1	और	CC	<fs af='और,avy,,,,,,' name='और' posn='70'>
	))
7	((	NP	<fs name='NP3' drel='k7t:VGF2'>
7.1	कुछ	QF	<fs af='कुछ,avy,,,,,,' name='कुछ' posn='80'>
7.2	ही	RP	<fs af='ही,avy,,,,,,' name='ही' posn='90'>
7.3	मिनटों	NN	<fs af='मिनट,n,m,pl,3,o,0,0' name='मिनटों' posn='100'>
7.4	में	PSP	<fs af='में,psp,,,,,,' name='में' posn='110'>
	))
8	((	NP	<fs name='NP4' drel='r6:NP5'>
8.1	आईआरसीटीसी	NNP	<fs af='आईआरसीटीसी,n,m,sg,3,o,0,0' name='आईआरसीटीसी' posn='120'>
8.2	की	PSP	<fs af='का,psp,f,sg,,o,,' name='की' posn='130'>
	))
9	((	NP	<fs name='NP5' drel='k5:VGF2'>
9.1	साइट	NN	<fs af='साइट,n,f,sg,3,o,0,0' name='साइट' posn='140'>
9.2	से	PSP	<fs af='से,psp,,,,,,' name='से' posn='150'>
	))
10	((	NP	<fs name='NP6' drel='r6:NP7'>
10.1	टिकट	NN	<fs af='टिकट,n,m,sg,3,o,0,0' name='टिकट' posn='160'>
10.2	का	PSP	<fs af='का,psp,m,sg,,d,,' name='का' posn='170'>
	))
11	((	NP	<fs name='NP7' drel='k2:VGF2'>
11.1	प्रिंट	NNC	<fs af='प्रिंट,n,m,sg,3,d,0,0' name='प्रिंट' posn='180'>
11.2	आउट	NN	<fs af='आउट,n,m,sg,3,d,0,0' name='आउट' posn='190'>
	))
12	((	JJP	<fs name='JJP' drel='pof:VGF2'>
12.1	प्राप्त	JJ	<fs af='प्राप्त,adj,any,any,,,,' name='प्राप्त' posn='200'>
	))
13	((	VGF	<fs voicetype='active' name='VGF2' stype='declarative' drel='ccof:CCP'>
13.1	कर	VM	<fs af='कर,v,any,any,any,,0,0' name='कर' posn='210'>
13.2	लें	VAUX	<fs af='ले,v,any,sg,2h,,एं,eM' name='लें' posn='220'>
	))
14	((	BLK	<fs name='BLK3' drel='rsym:CCP'>
14.1	.	SYM	<fs af='.,punc,,,,,,' name='.' posn='230'>
	))
</Sentence>

<Sentence id='3'>
1	((	NP	<fs name='NP' drel='k7:VGF'>
1.1	इसी	DEM	<fs af='यह,pn,any,sg,3,o,,' name='इसी' posn='10'>
1.2	प्रिंट	NNC	<fs af='प्रिंट,n,m,sg,3,d,0,0' name='प्रिंट' posn='20'>
1.3	आउट	NN	<fs af='आउट,n,m,sg,3,o,0,0' name='आउट' posn='30'>
1.4	पर	PSP	<fs af='पर,psp,,,,,,' name='पर' posn='40'>
	))
2	((	NP	<fs name='NP2' drel='pof:VGF'>
2.1	यात्रा	NN	<fs af='यात्रा,n,f,sg,3,d,0,0' name='यात्रा' posn='50'>
	))
3	((	VGF	<fs name='VGF' stype='declarative' voicetype='active'>
3.1	की	VM	<fs af='कर,v,f,sg,3,,या,yA' name='की' posn='60'>
3.2	जा	VAUX	<fs af='जा,v,any,any,any,,0,0' name='जा' posn='70'>
3.3	सकती	VAUX	<fs af='सक,v,f,sg,3,,ता,wA' name='सकती' posn='80'>
3.4	है	VAUX	<fs af='है,v,any,sg,3,,है,hE' name='है' posn='90'>
	))
4	((	BLK	<fs name='BLK' drel='rsym:VGF'>
4.1	.	SYM	<fs af='.,punc,,,,,,' name='.' posn='100'>
	))
</Sentence>

<Sentence id='4'>
1	((	NP	<fs name='NP' drel='r6:NP3'>
1.1	भारतीय	NNPC	<fs af='भारतीय,adj,any,any,,o,,' name='भारतीय' posn='260'>
1.2	रेल	NNPC	<fs af='रेल,n,f,sg,3,d,0,0' name='रेल' posn='20'>
1.3	खान	NNPC	<fs af='खान,n,m,sg,3,d,0,0' name='खान' posn='30'>
1.4	-	SYM	<fs af='-,punc,,,,,,' name='-' posn='40'>
1.5	पान	NNPC	<fs af='पान,n,m,sg,3,d,0,0' name='पान' posn='50'>
1.6	एवं	NNPC	<fs af='एवं,avy,,,,,,' name='एवं' posn='40'>
1.7	पर्यटन	NNPC	<fs af='पर्यटन,n,m,sg,3,d,0,0' name='पर्यटन' posn='70'>
1.8	निगम	NNP	<fs af='निगम,n,m,sg,3,o,0,0' name='निगम' posn='80'>
	))
2	((	NP	<fs name='NP2' drel='rs:NP'>
2.1	(	SYM	<fs af='(,punc,,,,,,' name='(' posn='90'>
2.2	आईआरसीटीसी	NNP	<fs af='आईआरसीटीसी,n,m,sg,3,o,0,0' name='आईआरसीटीसी' posn='100'>
2.3	)	SYM	<fs af='),punc,,,,,,' name=')' posn='110'>
	))
3	((	FRAGP	<fs name='FRAGP' drel='fragof:NP'>
3.1	के	PSP	<fs af='का,psp,m,sg,,o,,' name='के' posn='120'>
	))
4	((	NP	<fs name='NP3' drel='k1:VGF'>
4.1	प्रबंध	NNC	<fs af='प्रबंध,n,m,sg,3,d,0,0' name='प्रबंध' posn='130'>
4.2	निदेशक	NN	<fs af='निदेशक,n,m,sg,3,o,0,0' name='निदेशक' posn='140'>
4.3	ने	PSP	<fs af='ने,psp,,,,,,' name='ने' posn='150'>
	))
5	((	VGF	<fs name='VGF' stype='declarative' voicetype='active'>
5.1	कहा	VM	<fs af='कह,v,m,sg,3,,या,yA' name='कहा' posn='160'>
5.2	है	VAUX	<fs af='है,v,any,sg,3,,है,hE' name='है' posn='170'>
	))
6	((	CCP	<fs name='CCP' drel='k2:VGF'>
6.1	कि	CC	<fs af='कि,avy,,,,,,' name='कि' posn='180'>
	))
7	((	NP	<fs name='NP4' drel='k7t:VGF2'>
7.1	इसी	DEM	<fs af='यह,pn,any,sg,3,o,,' name='इसी' posn='190'>
7.2	महीने	NN	<fs af='महीना,n,m,sg,3,o,0,0' name='महीने' posn='200'>
7.3	से	PSP	<fs af='से,psp,,,,,,' name='से' posn='210'>
	))
8	((	NP	<fs name='NP5' drel='k2:VGF2'>
8.1	यह	DEM	<fs af='यह,pn,any,sg,3,d,,' name='यह' posn='220'>
8.2	सुविधा	NN	<fs af='सुविधा,n,f,sg,3,d,0,0' name='सुविधा' posn='230'>
	))
9	((	NP	<fs name='NP6' drel='k4:VGF2'>
9.1	लोगों	NN	<fs af='लोग,n,m,pl,3,o,0,0' name='लोगों' posn='240'>
9.2	को	PSP	<fs af='को,psp,,,,,,' name='को' posn='250'>
	))
10	((	JJP	<fs name='JJP' drel='pof:VGF2'>
10.1	मुहैया	JJ	<fs af='मुहैया,adj,any,any,,,,' name='मुहैया' posn='260'>
	))
11	((	VGF	<fs voicetype='active' name='VGF2' stype='declarative' drel='ccof:CCP'>
11.1	करा	VM	<fs af='कर,v,any,any,any,,या,yA' name='करा' posn='270'>
11.2	दी	VAUX	<fs af='दे,v,f,sg,3,,या,yA' name='दी' posn='280'>
11.3	जाएगी	VAUX	<fs af='जा,v,f,sg,3,,गा,gA' name='जाएगी' posn='290'>
	))
12	((	BLK	<fs name='BLK' drel='rsym:VGF'>
12.1	.	SYM	<fs af='.,punc,,,,,,' name='.' posn='300'>
	))
</Sentence>

<Sentence id='5'>
1	((	NP	<fs name='NP' drel='k7p:VGF'>
1.1	रेलवे	NN	<fs af='रेलवे,n,m,sg,3,o,0,0' name='रेलवे' posn='10'>
1.2	में	PSP	<fs af='में,psp,,,,,,' name='में' posn='20'>
	))
2	((	NP	<fs name='NP2' drel='r6-k2:NP4'>
2.1	इंटरनेट	NNC	<fs af='इंटरनेट,n,m,sg,3,d,0,0' name='इंटरनेट' posn='30'>
2.2	टिकटिंग	NN	<fs af='टिकटिंग,n,f,sg,3,o,0,0' name='टिकटिंग' posn='40'>
	))
3	((	NP	<fs name='NP3' drel='rs:NP2'>
3.1	(	SYM	<fs af=',punc,,,,,,' name='(' posn='50'>
3.2	ई	NNC	<fs af='ई,n,m,sg,3,d,0,0' name='ई' posn='60'>
3.3	टिकटिंग	NN	<fs af='टिकटिंग,n,f,sg,3,o,0,0' name='टिकटिंग2' posn='70'>
3.4	)	SYM	<fs af=',punc,,,,,,' name=')' posn='80'>
	))
4	((	FRAGP	<fs name='FRAGP' drel='fragof:NP2'>
4.1	की	PSP	<fs af='का,psp,f,sg,,d,,' name='की' posn='90'>
	))
5	((	NP	<fs name='NP4' drel='pof:VGF'>
5.1	शुरुआत	NN	<fs af='शुरुआत,n,f,sg,3,d,0,0' name='शुरुआत' posn='100'>
	))
6	((	NP	<fs name='NP5' drel='k7t:VGF'>
6.1	वर्ष	NN	<fs af='वर्ष,n,m,sg,3,d,0,0' name='वर्ष' posn='110'>
6.2	२००२	NNP	<fs af='२००२,n,any,sg,3,o,0,0' name='२००२' posn='120'>
6.3	में	PSP	<fs af='में,psp,,,,,,' name='में2' posn='130'>
	))
7	((	VGF	<fs name='VGF' stype='declarative' voicetype='active'>
7.1	हुई	VM	<fs af='हो,v,f,sg,3,,या,yA' name='हुई' posn='140'>
7.2	थी	VAUX	<fs af='था,v,f,sg,3,,था,WA' name='थी' posn='150'>
	))
8	((	BLK	<fs name='BLK' drel='rsym:VGF'>
8.1	.	SYM	<fs af='.,punc,,,,,,' name='.' posn='160'>
	))
</Sentence>

<Sentence id='6'>
1	((	NP	<fs name='NP' drel='k7t:VGF'>
1.1	अभी	PRP	<fs af='अभी,pn,,,,o,,' name='अभी' posn='10'>
1.2	तक	PSP	<fs af='तक,psp,,,,,,' name='तक' posn='20'>
	))
2	((	NP	<fs name='NP2' drel='ccof:CCP'>
2.1	इंटरनेट	NN	<fs af='इंटरनेट,n,m,sg,3,o,0,0' name='इंटरनेट' posn='30'>
	))
3	((	CCP	<fs name='CCP' drel='k1:VGF'>
3.1	व	CC	<fs af='व,avy,,,,,,' name='व' posn='40'>
	))
4	((	NP	<fs name='NP3' drel='ccof:CCP'>
4.1	मोबाइल	NN	<fs af='मोबाइल,n,m,sg,3,o,0,0' name='मोबाइल' posn='50'>
4.2	द्वारा	PSP	<fs af='द्वारा,psp,,,,,,' name='द्वारा' posn='60'>
	))
5	((	NP	<fs name='NP4' drel='k3:VGF'>
5.1	क्रेडिट	NNC	<fs af='क्रेडिट,n,m,sg,3,d,0,0' name='क्रेडिट' posn='70'>
5.2	कार्ड	NN	<fs af='कार्ड,n,m,sg,3,o,0,0' name='कार्ड' posn='80'>
5.3	के	PSP	<fs af='के,psp,,,,,,' name='के' posn='90'>
5.4	जरिए	PSP	<fs af='जरिये,psp,,,,,,' name='जरिए' posn='100'>
	))
6	((	NP	<fs name='NP5' drel='ras-k2:NP6'>
6.1	आरक्षित	JJ	<fs af='आरक्षित,adj,any,any,,o,,' name='आरक्षित' posn='110'>
6.2	टिकट	NN	<fs af='टिकट,n,m,sg,3,o,0,0' name='टिकट' posn='120'>
6.3	की	PSP	<fs af='का,psp,f,sg,,d,,' name='की' posn='130'>
	))
7	((	NP	<fs name='NP6' drel='pof:VGF'>
7.1	बुकिंग	NN	<fs af='बुकिंग,n,f,sg,3,d,0,0' name='बुकिंग' posn='140'>
	))
8	((	VGF	<fs name='VGF' stype='declarative' voicetype='active'>
