<document id="2513703">
<head>
<title></title>			
<caption>हरसंभव मदद का भरोसा दे गए प्रधानमंत्री        मनमोहन ने पीड़ितों को आस बंधाई  प्रे</caption>			
<language>Hindi </language>			
<author>			
<firstname></firstname>			
<middlename></middlename>			
<lastname></lastname>			
</author>			
<creation>			
<raw_corpus creation_date="" institute_name=""></raw_corpus>			
<annotated_corpus creation_date="07/25/2009" institute_name="IIIT-Hyderabad"></annotated_corpus>			
</creation>			
<domain_name>News Articles </domain_name>			
<distributor>LTRC, IIIT Hyderabad</distributor>			
<source>ISI, Kolkata</source>			
<publication>			
<place>New Delhi</place>			
<date>9/6/2004</date>			
<address>Connaught Place, New Delhi</address>			
<type>Newspaper</type>			
<publisher>			
<name>Amar Ujala</name>			
<url>http://www.amarujala.com</url>			
</publisher>			
</publication>			
<project_description>NSF Hindi/Urdu Dependency Treebanking Project</project_description>			
<availability>			
<format>CML/SSF</format>			
</availability>			
<byte_count>15731</byte_count>			
<word_count>698</word_count>			
<edition_number>1.0</edition_number>			
<encoding_description>			
<original_encoding>ISO 8859</original_encoding>			
<new_encoding>Unicode UTF8</new_encoding>			
</encoding_description>			
<bibliography></bibliography>			
<sentence_marker>.</sentence_marker>			
<normalization>No</normalization>			
<utility_name>cml_tags</utility_name>			

</head>
<body>
<tb number="1" segment="no" bullet="no">
<foreign language="select" writingsystem="LTR"> </foreign>			
<text>
<Sentence id='1'>
1	((	NP	<fs name='NP' drel='ccof:CCP'>
1.1	हरियाली	NN	<fs af='हरियाली,n,f,sg,3,o,0,0' name='हरियाली' posn='10'>
	))
2	((	CCP	<fs name='CCP' drel='jjmod:JJP'>
2.1	और	CC	<fs af='और,avy,,,,,,' name='और' posn='20'>
	))
3	((	NP	<fs name='NP2' drel='ccof:CCP'>
3.1	प्राकृतिक	JJ	<fs af='प्राकृतिक,adj,any,any,,o,,' name='प्राकृतिक' posn='30'>
3.2	सौंदर्य	NN	<fs af='सौंदर्य,n,m,sg,3,o,0,0' name='सौंदर्य' posn='40'>
3.3	से	PSP	<fs af='से,psp,,,,,,' name='से' posn='50'>
	))
4	((	JJP	<fs name='JJP' drel='nmod:NP3'>
4.1	भरपूर	JJ	<fs af='भरपूर,adj,any,any,,d,,' name='भरपूर' posn='60'>
	))
5	((	NP	<fs name='NP3' drel='k1:VGF'>
5.1	यह	DEM	<fs af='यह,pn,any,sg,3,d,,' name='यह' posn='70'>
5.2	द्वीप	NNC	<fs af='द्वीप,n,m,sg,3,d,0,0' name='द्वीप' posn='80'>
5.3	समूह	NN	<fs af='समूह,n,m,sg,3,d,0,0' name='समूह' posn='90'>
	))
6	((	NP	<fs name='NP4' drel='rh:VGNF'>
6.1	सुनामी	NNC	<fs af='सुनामी,n,f,sg,3,d,0,0' name='सुनामी' posn='100'>
6.2	लहरों	NN	<fs af='लहर,n,f,pl,3,o,0,0' name='लहरों' posn='110'>
6.3	से	PSP	<fs af='से,psp,,,,,,' name='से2' posn='120'>
	))
7	((	VGNF	<fs name='VGNF' drel='nmod__k1inv:NP5'>
7.1	हुई	VM	<fs af='हो,v,f,sg,any,,या,yA' name='हुई' posn='130'>
	))
8	((	NP	<fs name='NP5' drel='r6:NP6'>
8.1	तबाही	NN	<fs af='तबाही,n,f,sg,3,o,0,0' name='तबाही' posn='140'>
8.2	का	PSP	<fs af='का,psp,m,sg,,d,,' name='का' posn='150'>
	))
9	((	NP	<fs name='NP6' drel='k2:VGNF2'>
9.1	मूक	JJ	<fs af='मूक,adj,any,any,,d,,' name='मूक' posn='160'>
9.2	गवाह	NN	<fs af='गवाह,n,m,sg,3,d,0,0' name='गवाह' posn='170'>
	))
10	((	VGNF	<fs name='VGNF2' drel='vmod:VGF'>
10.1	बनकर	VM	<fs af='बन,v,any,any,any,,कर,kara' name='बनकर' posn='180'>
	))
11	((	VGF	<fs name='VGF' stype='declarative' voicetype='passive'>
11.1	रह	VM	<fs af='रह,v,any,any,any,,0,0' name='रह' posn='190'>
11.2	गया	VAUX	<fs af='जा,v,m,sg,any,,या,yA' name='गया' posn='200'>
11.3	है	VAUX	<fs af='है,v,any,sg,3,,है,hE' name='है' posn='210'>
	))
12	((	BLK	<fs name='BLK' drel='rsym:VGF'>
12.1	।	SYM	<fs af='।,punc,,,,,,' name='।' posn='220'>
	))
