<document id="2479626">
<head>
<title>  </title>			
<author>			
<firstname>  </firstname>			
<middlename>    </middlename>			
<lastname></lastname>			
</author>			
<availability format="electronic" ></availability>			
<bibl>			
</bibl>			
<bytecount>8.0K</bytecount>			
<domain name="general" ></domain>			
<creation creationdate="19/06/2007" institutename="IIIT Hyderabad">			
<creatorname>			
<lastname>Dipti</lastname>			
<middlename>			
</middlename>			
<firstname>Sharma</firstname>			
</creatorname>			
</creation>			
<distributor>CLIA Consortia, DIT</distributor>			
<edition number="1.0" ></edition>			
<encodingdesc>			
<newencoding>Unicode(UTF-8)</newencoding>			
<originalencoding>UTF-8</originalencoding>			
</encodingdesc>			
<sentencemarker marker=".">Specify Marker</sentencemarker>			
<language name="hi" writingsystem="LTR" script="Devanagari" ></language>			
<normalization normalized="no">			
<utilityname>xxx.exe</utilityname>			
</normalization>			
<projectdesc name="ILMT" ></projectdesc>			
<pubaddress addresstype="web">			
</pubaddress>			
<pubdate>			
<dateofpublication></dateofpublication>			
</pubdate>			
<publicationstmt type="copyrightfree">			
</publicationstmt>			
<publisher>			
<name></name>			
<url>xxx.com</url>			
</publisher>			
<pubplace place="books" ></pubplace>			
<wordcount>3  </wordcount>			
<caption>महिला कांग्रेस प्रशिक्षण शिविर आयोजित करेगी नई दिल्ली। </caption>			
			

</head>
<body>
<tb number="1" segment="no" bullet="no">
<foreign language="select" writingsystem="LTR"></foreign>
<text>
<Sentence id='1'>
1	((	NP	<fs name='NP' drel='k7t:VGF'>
1.1	हाल	NN	<fs af='हाल,n,m,sg,3,o,0,0' name='हाल' posn='10'>
1.2	में	PSP	<fs af='में,psp,,,,,,' name='में' posn='20'>
1.3	ही	RP	<fs af='ही,avy,,,,,,' name='ही' posn='30'>
	))
2	((	NP	<fs name='NP2' drel='jjmod:JJP'>
2.1	दिल्ली	NNP	<fs af='दिल्ली,n,f,sg,3,o,0,0' name='दिल्ली' posn='40'>
2.2	में	PSP	<fs af='में,psp,,,,,,' name='में2' posn='50'>
	))
3	((	JJP	<fs name='JJP' drel='nmod:NP3'>
3.1	आयोजित	JJ	<fs af='आयोजित,adj,any,any,,o,,' name='आयोजित' posn='60'>
	))
4	((	NP	<fs name='NP3' drel='r6:NP4'>
4.1	प्रशिक्षण	NNC	<fs af='प्रशिक्षण,n,m,sg,3,d,0,0' name='प्रशिक्षण' posn='70'>
4.2	शिविर	NN	<fs af='शिविर,n,m,sg,3,o,0,0' name='शिविर' posn='80'>
4.3	की	PSP	<fs af='का,psp,f,sg,,o,,' name='की' posn='90'>
	))
5	((	NP	<fs name='NP4' drel='jjmod:JJP2'>
5.1	सफलता	NN	<fs af='सफलता,n,f,sg,3,o,0,0' name='सफलता' posn='100'>
5.2	से	PSP	<fs af='से,psp,,,,,,' name='से' posn='110'>
	))
6	((	JJP	<fs name='JJP2' drel='nmod:NP5'>
6.1	उत्साहित	JJ	<fs af='उत्साहित,adj,any,any,,o,,' name='उत्साहित' posn='120'>
	))
7	((	NP	<fs name='NP5' drel='k1:VGF'>
7.1	अखिल	NNPC	<fs af='अखिल,adj,any,any,,o,,' name='अखिल' posn='250'>
7.2	भारतीय	NNPC	<fs af='भारतीय,adj,any,any,,o,,' name='भारतीय' posn='250'>
7.3	महिला	NNPC	<fs af='महिला,n,f,sg,3,d,0,0' name='महिला' posn='150'>
7.4	कांग्रेस	NNP	<fs af='कांग्रेस,n,f,sg,3,o,0,0' name='कांग्रेस' posn='160'>
7.5	ने	PSP	<fs af='ने,psp,,,,,,' name='ने' posn='170'>
	))
8	((	NP	<fs name='NP6' drel='r6:NP7'>
8.1	देश	NN	<fs af='देश,n,m,sg,3,o,0,0' name='देश' posn='180'>
8.2	के	PSP	<fs af='का,psp,m,sg,,o,,' name='के' posn='190'>
	))
9	((	NP	<fs name='NP7' drel='k7p:VGNN'>
9.1	अन्य	JJ	<fs af='अन्य,adj,any,any,,o,,' name='अन्य' posn='200'>
9.2	राज्यों	NN	<fs af='राज्य,n,m,pl,3,o,0,0' name='राज्यों' posn='210'>
9.3	में	PSP	<fs af='में,psp,,,,,,' name='में3' posn='220'>
	))
10	((	NP	<fs name='NP8' drel='k2:VGNN'>
10.1	यह	DEM	<fs af='यह,pn,any,sg,3,d,,' name='यह' posn='230'>
10.2	प्रशिक्षण	NNC	<fs af='प्रशिक्षण,n,m,sg,3,d,0,0' name='प्रशिक्षण2' posn='240'>
10.3	शिविर	NN	<fs af='शिविर,n,m,sg,3,d,0,0' name='शिविर2' posn='250'>
	))
11	((	VGNN	<fs name='VGNN' drel='r6-k2:NP9'>
11.1	चलाने	VM	<fs af='चला,v,any,any,any,o,ना,nA' name='चलाने' posn='260'>
11.2	की	PSP	<fs af='का,psp,f,sg,,d,,' name='की2' posn='270'>
	))
12	((	NP	<fs name='NP9' drel='pof:VGF'>
12.1	योजना	NN	<fs af='योजना,n,f,sg,3,d,0,0' name='योजना' posn='280'>
	))
13	((	VGF	<fs name='VGF' stype='declarative' voicetype='active'>
13.1	बनाई	VM	<fs af='बना,v,f,sg,any,,या,yA' name='बनाई' posn='290'>
13.2	है	VAUX	<fs af='है,v,any,sg,3,,है,hE' name='है' posn='300'>
	))
14	((	BLK	<fs name='BLK' drel='rsym:VGF'>
14.1	।	SYM	<fs af='।,punc,,,,,,' name='।' posn='310'>
	))
</Sentence>

<Sentence id='2'>
1	((	NP	<fs name='NP' drel='r6:NP2'>
