<document id="2489467">
<head>
	<caption>जेल में स्वस्थ है सरबजीत दो भारतीय अधिकारियों ने मुलाकात की प्रे इसलामाबाद.</caption>
	<language>Hindi </language>
	<domain_name>News Articles </domain_name>
	<word_count>524</word_count>
	<byte_count>64554</byte_count>
	<availability>
		<format>CML/SSF</format>
	<sentence_marker>.</sentence_marker>
	<normalization>No</normalization>
	</availability>
	<encoding_description>
		<original_encoding>ISO 8859</original_encoding>
		<new_encoding>Unicode UTF8</new_encoding>
	</encoding_description>
	<distributor>LTRC, IIIT Hyderabad</distributor>
	<project_description>NSF Hindi/Urdu Dependency Treebanking Project</project_description>
	<creation>
		<raw_corpus creation_date="" institute_name="IIIT Hyderabad"></raw_corpus>
		<annotated_corpus creation_date="06/01/2009" institute_name="IIIT Hyderabad"></annotated_corpus>
	<edition_number>1.0</edition_number>
	</creation>
	<publication>
		<place>New Delhi</place>
		<date>30/5/2004</date>
		<type>Newspaper</type>
		<publisher>
			<name>Amar Ujala</name>
			<url>http://www.amarujala.com</url>
		</publisher>
	</publication>

</head>
<body>
<tb number="1" segment="no" bullet="no">
<foreign language="select" writingsystem="LTR"></foreign>
<text>
<Sentence id='1'>
1	((	NP	<fs name='NP' drel='jjmod:JJP'>
1.1	कोट	NNPC	<fs af='कोट,n,m,sg,3,d,0,0' name='कोट' posn='10'>
1.2	लखपत	NNPC	<fs af='लखपत,n,m,sg,3,d,0,0' name='लखपत' posn='20'>
1.3	जेल	NNPC	<fs af='जेल,n,f,sg,3,d,0,0' name='जेल' posn='30'>
1.4	लाहौर	NNP	<fs af='लाहौर,n,m,sg,3,o,0,0' name='लाहौर' posn='40'>
1.5	में	PSP	<fs af='में,psp,,,,,,' name='में' posn='50'>
	))
2	((	JJP	<fs name='JJP' drel='nmod:NP2'>
2.1	बंद	JJ	<fs af='बंद,adj,any,any,,o,,' name='बंद' posn='60'>
	))
3	((	NP	<fs name='NP2' drel='k1:VGF'>
3.1	सरबजीत	NNPC	<fs af='सरबजीत,n,m,sg,3,d,0,0' name='सरबजीत' posn='70'>
3.2	सिंह	NNP	<fs af='सिंह,n,m,sg,3,o,0,0' name='सिंह' posn='80'>
3.3	ने	PSP	<fs af='ने,psp,,,,,,' name='ने' posn='90'>
	))
4	((	NP	<fs name='NP3' drel='k7t:VGF'>
