<document id="2486925">
<head>
	<caption>...आखिर अब बस जाएगा अबला का घर महिला आयोग की पहल प्रतिभा ज्योति नई दिल्ली.</caption>
	<language>Hindi </language>
	<domain_name>News Articles </domain_name>
	<word_count>519</word_count>
	<byte_count>64695</byte_count>
	<availability>
		<format>CML/SSF</format>
	<sentence_marker>.</sentence_marker>
	<normalization>No</normalization>
	</availability>
	<encoding_description>
		<original_encoding>ISO 8859</original_encoding>
		<new_encoding>Unicode UTF8</new_encoding>
	</encoding_description>
	<distributor>LTRC, IIIT Hyderabad</distributor>
	<project_description>NSF Hindi/Urdu Dependency Treebanking Project</project_description>
	<creation>
		<raw_corpus creation_date="" institute_name="IIIT Hyderabad"></raw_corpus>
		<annotated_corpus creation_date="06/01/2009" institute_name="IIIT Hyderabad"></annotated_corpus>
	<edition_number>1.0</edition_number>
	</creation>
	<publication>
		<place>New Delhi</place>
		<date>29/5/2004</date>
		<type>Newspaper</type>
		<publisher>
			<name>Amar Ujala</name>
			<url>http://www.amarujala.com</url>
		</publisher>
	</publication>

</head>
<body>
<tb number="1" segment="no" bullet="no">
<foreign language="select" writingsystem="LTR"></foreign>
<text>
<Sentence id='1'>
1	((	NP	<fs name='NP' drel='k1:VGF'>
1.1	वह	PRP	<fs af='वह,pn,any,sg,3,d,,' name='वह' posn='10'>
	))
2	((	VGF	<fs voicetype='active' name='VGF' stype='declarative' drel='ccof:NULL__CCP'>
2.1	न	NEG	<fs af='न,avy,,,,,,' name='न' posn='20'>
2.2	तो	RP	<fs af='तो,avy,,,,,,' name='तो' posn='30'>
2.3	बोल	VM	<fs af='बोल,v,any,any,any,,0,0' name='बोल' posn='40'>
2.4	सकती	VAUX	<fs af='सक,v,f,sg,any,,ता,wA' name='सकती' posn='50'>
2.5	है	VAUX	<fs af='है,v,any,sg,3,,है,hE' name='है' posn='60'>
	))
3	((	NULL__CCP	<fs mtype='gap' name='NULL__CCP' troot='और'>
3.1	NULL	CC	<fs name='NULL'>
	))
4	((	VGF	<fs voicetype='active' name='VGF2' stype='declarative' drel='ccof:NULL__CCP'>
4.1	न	NEG	<fs af='न,avy,,,,,,' name='न2' posn='70'>
4.2	सुन	VM	<fs af='सुन,v,any,any,any,,0,0' name='सुन' posn='80'>
4.3	सकती	VAUX	<fs af='सक,v,f,sg,any,,ता,wA' name='सकती2' posn='90'>
4.4	है	VAUX	<fs af='है,v,any,sg,3,,है,hE' name='है2' posn='100'>
	))
5	((	BLK	<fs name='BLK' drel='rsym:NULL__CCP'>
5.1	.	SYM	<fs af='.,punc,,,,,,' name='.' posn='110'>
	))
</Sentence>

<Sentence id='2'>
1	((	NP	<fs name='NP' drel='r6:NP2'>
1.1	इसका	PRP	<fs af='यह,pn,m,sg,3,o,का,kA' name='इसका' posn='10'>
	))
2	((	NP	<fs name='NP2' drel='k2:VGNF'>
2.1	फ़ायदा	NN	<fs af='फायदा,n,m,sg,3,d,0,0' name='फ़ायदा' posn='20'>
	))
3	((	VGNF	<fs name='VGNF' drel='vmod:VGF'>
3.1	उठाकर	VM	<fs af='उठा,v,any,any,any,,कर,kara' name='उठाकर' posn='30'>
	))
4	((	NP	<fs name='NP3' drel='r6:NP4'>
4.1	उसके	PRP	<fs af='वह,pn,m,sg,3,o,का,kA' name='उसके' posn='40'>
	))
5	((	NP	<fs name='NP4' drel='k1:VGF'>
5.1	पड़ोसी	NN	<fs af='पडोसी,n,m,sg,3,o,0,0' name='पड़ोसी' posn='50'>
5.2	ने	PSP	<fs af='ने,psp,,,,,,' name='ने' posn='60'>
	))
6	((	NP	<fs name='NP5' drel='ras-k1:VGF'>
6.1	उससे	PRP	<fs af='वह,pn,any,sg,3,o,से,se' name='उससे' posn='70'>
	))
7	((	NP	<fs name='NP6' drel='pof:VGF'>
7.1	शारीरिक	JJ	<fs af='शारीरिक,adj,any,any,,d,,' name='शारीरिक' posn='80'>
7.2	निकटता	NN	<fs af='निकटता,n,f,sg,3,d,0,0' name='निकटता' posn='90'>
	))
8	((	VGF	<fs voicetype='active' name='VGF' stype='declarative' drel='ccof:CCP'>
8.1	बढाई	VM	<fs af='बढा,v,f,sg,any,,या,yA' name='बढाई' posn='100'>
	))
9	((	CCP	<fs name='CCP'>
9.1	लेकिन	CC	<fs af='लेकिन,avy,,,,,,' name='लेकिन' posn='110'>
	))
10	((	NP	<fs name='NP7' drel='k1:VGNN'>
10.1	लड़की	NN	<fs af='लडकी,n,f,sg,3,o,0,0' name='लड़की' posn='120'>
10.2	के	PSP	<fs af='का,psp,m,sg,,o,,' name='के' posn='130'>
	))
11	((	JJP	<fs name='JJP' drel='k1s:VGNN'>
11.1	गर्भवती	JJ	<fs af='गर्भवती,adj,any,any,,,,' name='गर्भवती' posn='140'>
	))
12	((	VGNN	<fs name='VGNN' drel='k7:VGNF2'>
12.1	हो	VM	<fs af='हो,v,any,any,any,,0,0' name='हो' posn='150'>
12.2	जाने	VAUX	<fs af='जा,v,any,any,any,o,ना,nA' name='जाने' posn='160'>
12.3	पर	PSP	<fs af='पर,psp,,,,,,' name='पर' posn='170'>
	))
13	((	NP	<fs name='NP8' drel='k2:VGNF2'>
13.1	उसे	PRP	<fs af='वह,pn,any,sg,3,o,को,ko' name='उसे' posn='180'>
	))
14	((	VGNF	<fs name='VGNF2' drel='vmod:VGF2'>
14.1	छोड़कर	VM	<fs af='छोड,v,any,any,any,,कर,kara' name='छोड़कर' posn='190'>
	))
15	((	VGF	<fs voicetype='active' name='VGF2' stype='declarative' drel='ccof:CCP'>
15.1	भागने	VM	<fs af='भाग,v,any,any,any,,ना,nA' name='भागने' posn='200'>
15.2	लगा	VAUX	<fs af='लग,v,m,sg,any,,या,yA' name='लगा' posn='210'>
	))
16	((	BLK	<fs name='BLK' drel='rsym:CCP'>
16.1	.	SYM	<fs af='.,punc,,,,,,' name='.' posn='220'>
	))
</Sentence>

<Sentence id='3'>
1	((	NP	<fs name='NP' drel='r6:NP2'>
1.1	लड़की	NN	<fs af='लडकी,n,f,sg,3,o,0,0' name='लड़की' posn='10'>
1.2	के	PSP	<fs af='का,psp,m,sg,,o,,' name='के' posn='20'>
	))
2	((	NP	<fs name='NP2' drel='r6:NP3'>
2.1	परिजनों	NN	<fs af='परिजन,n,m,pl,3,o,0,0' name='परिजनों' posn='30'>
2.2	के	PSP	<fs af='का,psp,m,sg,,o,,' name='के2' posn='40'>
	))
3	((	NP	<fs name='NP3' drel='k7:VGF'>
3.1	दबाव	NN	<fs af='दबाव,n,m,sg,3,o,0,0' name='दबाव' posn='50'>
3.2	में	PSP	<fs af='में,psp,,,,,,' name='में' posn='60'>
	))
4	((	NP	<fs name='NP4' drel='k1:VGF'>
4.1	उसने	PRP	<fs af='वह,pn,any,sg,3,o,ने,ne' name='उसने' posn='70'>
	))
5	((	NP	<fs name='NP5' drel='adv:VGF'>
5.1	किसी	PRP	<fs af='कोई,pn,any,sg,3,d,0,0' name='किसी' posn='80'>
5.2	तरह	NN	<fs af='तरह,n,f,sg,3,d,0,0' name='तरह' posn='90'>
	))
6	((	NP	<fs name='NP6' drel='pof:VGF'>
6.1	शादी	NN	<fs af='शादी,n,f,sg,3,d,0,0' name='शादी' posn='100'>
6.2	तो	RP	<fs af='तो,avy,,,,,,' name='तो' posn='110'>
	))
7	((	VGF	<fs voicetype='active' name='VGF' stype='declarative' drel='ccof:CCP'>
7.1	कर	VM	<fs af='कर,v,any,any,any,,0,0' name='कर' posn='120'>
7.2	ली	VAUX	<fs af='ले,v,f,sg,any,,या,yA' name='ली' posn='130'>
	))
8	((	CCP	<fs name='CCP'>
8.1	लेकिन	CC	<fs af='लेकिन,avy,,,,,,' name='लेकिन' posn='140'>
	))
9	((	RBP	<fs name='RBP' drel='adv:VGF2'>
9.1	फिर	RB	<fs af='फिर,adv,,,,,,' name='फिर' posn='150'>
	))
10	((	NP	<fs name='NP7' drel='k2:VGF2'>
10.1	अभागी	JJ	<fs af='अभागा,adj,f,sg,,o,,' name='अभागी' posn='160'>
10.2	अबला	NN	<fs af='अबला,n,f,sg,3,o,0,0' name='अबला' posn='170'>
10.3	को	PSP	<fs af='को,psp,,,,,,' name='को' posn='180'>
	))
11	((	NP	<fs name='NP8' drel='k7:VGF2'>
11.1	भगवान	NNC	<fs af='भगवान,n,m,sg,3,d,0,0' name='भगवान' posn='190'>
11.2	भरोसे	NN	<fs af='भरोसा,n,m,sg,3,d,0,0' name='भरोसे' posn='200'>
	))
12	((	VGF	<fs voicetype='active' name='VGF2' stype='declarative' drel='ccof:CCP'>
12.1	छोड़	VM	<fs af='छोड,v,any,any,any,,0,0' name='छोड़' posn='210'>
12.2	गया	VAUX	<fs af='जा,v,m,sg,any,,या१,yA1' name='गया' posn='220'>
	))
13	((	BLK	<fs name='BLK' drel='rsym:CCP'>
13.1	.	SYM	<fs af='.,punc,,,,,,' name='.' posn='230'>
	))
</Sentence>

<Sentence id='4'>
1	((	NP	<fs name='NP' drel='ras-k1:VGNF'>
1.1	अपने	PRP	<fs af='अपना,pn,m,any,any,d,0,0' name='अपने' posn='10'>
1.2	साथ	NST	<fs af='साथ,nst,m,sg,3,d,,' name='साथ' posn='20'>
	))
2	((	VGNF	<fs name='VGNF' drel='nmod__pofinv:NP2'>
2.1	हुई	VM	<fs af='हो,v,f,sg,any,,या,yA' name='हुई' posn='30'>
	))
3	((	NP	<fs name='NP2' drel='r6:NP3'>
3.1	ज्यादती	NN	<fs af='ज्यादती,n,f,sg,3,o,0,0' name='ज्यादती' posn='40'>
3.2	की	PSP	<fs af='का,psp,f,sg,,d,,' name='की' posn='50'>
	))
4	((	NP	<fs name='NP3' drel='k2:VGNF2'>
4.1	शिकायत	NN	<fs af='शिकायत,n,f,sg,3,d,0,0' name='शिकायत' posn='60'>
	))
5	((	VGNF	<fs name='VGNF2' drel='vmod:VGF'>
5.1	लेकर	VM	<fs af='ले,v,any,any,any,,कर,kara' name='लेकर' posn='70'>
	))
6	((	NP	<fs name='NP4' drel='r6:NP5'>
6.1	उत्तरांचल	NNP	<fs af='उत्तरांचल,n,m,sg,3,o,0,0' name='उत्तरांचल' posn='80'>
6.2	के	PSP	<fs af='का,psp,m,sg,,o,,' name='के' posn='90'>
	))
7	((	NP	<fs name='NP5' drel='r6:VGNN'>
7.1	पौड़ी	NNPC	<fs af='पौड़ी,n,m,sg,3,d,0,0' name='पौड़ी' posn='100'>
7.2	गढ़वाल	NNP	<fs af='गढवाल,n,m,sg,3,d,0,0' name='गढ़वाल' posn='110'>
7.3	जिले	NN	<fs af='जिला,n,m,sg,3,o,0,0' name='जिले' posn='120'>
7.4	की	PSP	<fs af='का,psp,f,sg,,d,,' name='की2' posn='130'>
	))
8	((	VGNN	<fs name='VGNN' drel='nmod:NP6'>
8.1	रहने	VM	<fs af='रह,v,any,any,any,o,ना,nA' name='रहने' posn='140'>
8.2	वाली	PSP	<fs af='वाला,psp,f,sg,,d,,' name='वाली' posn='150'>
	))
9	((	NP	<fs name='NP6' drel='k1:VGF'>
9.1	सुनीता	NNP	<fs af='सुनीता,n,f,sg,3,d,0,0' name='सुनीता' posn='160'>
	))
10	((	VGNF	<fs name='VGNF3' drel='rs:NP6'>
10.1	(	SYM	<fs af='(,punc,,,,,,' name='(' posn='170'>
10.2	बदला	VM	<fs af='बदल,v,m,sg,any,,या,yA' name='बदला' posn='180'>
10.3	हुआ	VAUX	<fs af='हो,v,m,sg,any,,या,yA' name='हुआ' posn='190'>
	))
11	((	NP	<fs name='NP7' drel='k1:VGNF3'>
11.1	नाम	NN	<fs af='नाम,n,m,sg,3,d,0,0' name='नाम' posn='200'>
11.2	)	SYM	<fs af='),punc,,,,,,' name=')' posn='210'>
	))
12	((	NP	<fs name='NP8' drel='r6:NP9'>
12.1	अपनी	PRP	<fs af='अपना,pn,f,any,any,o,0,0' name='अपनी' posn='220'>
	))
13	((	NP	<fs name='NP9' drel='k2:VGNF4'>
13.1	नन्हीं	JJ	<fs af='नन्हा,adj,f,sg,,o,,' name='नन्हीं' posn='230'>
13.2	बच्ची	NN	<fs af='बच्चा,n,f,sg,3,o,0,0' name='बच्ची' posn='240'>
