<document id="2491781">
<head>
	<caption>विस्फोटकों से बचाव के गुर सिखाएंगे पूर्व सैनिक अमर उजाला ब्यूरो नई दिल्ली.</caption>
	<language>Hindi </language>
	<domain_name>News Articles </domain_name>
	<word_count>462</word_count>
	<byte_count>56564</byte_count>
	<availability>
		<format>CML/SSF</format>
	<sentence_marker>.</sentence_marker>
	<normalization>No</normalization>
	</availability>
	<encoding_description>
		<original_encoding>ISO 8859</original_encoding>
		<new_encoding>Unicode UTF8</new_encoding>
	</encoding_description>
	<distributor>LTRC, IIIT Hyderabad</distributor>
	<project_description>NSF Hindi/Urdu Dependency Treebanking Project</project_description>
	<creation>
		<raw_corpus creation_date="" institute_name="IIIT Hyderabad"></raw_corpus>
		<annotated_corpus creation_date="06/01/2009" institute_name="IIIT Hyderabad"></annotated_corpus>
	<edition_number>1.0</edition_number>
	</creation>
	<publication>
		<place>New Delhi</place>
		<date>31/5/2004</date>
		<type>Newspaper</type>
		<publisher>
			<name>Amar Ujala</name>
			<url>http://www.amarujala.com</url>
		</publisher>
	</publication>

</head>
<body>
<tb number="1" segment="no" bullet="no">
<foreign language="select" writingsystem="LTR"></foreign>
<text>
<Sentence id='1'>
1	((	NP	<fs name='NP' drel='r6:NP2'>
1.1	नक्सल	JJC	<fs af='नक्सल,n,m,sg,3,d,0,0' name='नक्सल' posn='50'>
1.2	प्रभावित	JJ	<fs af='प्रभावित,adj,any,any,,o,,' name='प्रभावित' posn='20'>
1.3	राज्यों	NN	<fs af='राज्य,n,m,pl,3,o,0,0' name='राज्यों' posn='30'>
1.4	की	PSP	<fs af='का,psp,f,pl,,o,,' name='की' posn='40'>
	))
2	((	NP	<fs name='NP2' drel='k4:VGF'>
2.1	पुलिस	NN	<fs af='पुलिस,n,f,sg,3,o,0,0' name='पुलिस' posn='50'>
2.2	को	PSP	<fs af='को,psp,,,,,,' name='को' posn='60'>
	))
3	((	NP	<fs name='NP3' drel='k7t:VGF'>
3.1	अब	PRP	<fs af='अब,pn,,,,d,,' name='अब' posn='70'>
	))
4	((	NP	<fs name='NP4' drel='k1:VGF'>
4.1	पूर्व	JJ	<fs af='पूर्व,adj,any,any,,d,,' name='पूर्व' posn='80'>
4.2	सैनिक	NN	<fs af='सैनिक,n,m,pl,3,d,0,0' name='सैनिक' posn='90'>
	))
5	((	NP	<fs name='NP5' drel='nmod:NP6'>
5.1	विस्फोटकों	NN	<fs af='विस्फोटक,n,m,pl,3,o,0,0' name='विस्फोटकों' posn='100'>
5.2	से	PSP	<fs af='से,psp,,,,,,' name='से' posn='110'>
	))
6	((	NP	<fs name='NP6' drel='r6:NP7'>
6.1	बचाव	NN	<fs af='बचाव,n,m,sg,3,o,0,0' name='बचाव' posn='120'>
6.2	का	PSP	<fs af='का,psp,m,sg,,d,,' name='का' posn='130'>
	))
7	((	NP	<fs name='NP7' drel='k2:VGF'>
7.1	प्रशिक्षण	NN	<fs af='प्रशिक्षण,n,m,sg,3,d,0,0' name='प्रशिक्षण' posn='140'>
	))
8	((	NP	<fs name='NP8' drel='pof:VGF'>
8.1	प्रदान	NN	<fs af='प्रदान,n,m,sg,3,d,0,0' name='प्रदान' posn='150'>
	))
9	((	VGF	<fs name='VGF' stype='declarative' voicetype='active'>
9.1	करेंगे	VM	<fs af='कर,v,m,pl,3,,गा,gA' name='करेंगे' posn='160'>
	))
10	((	BLK	<fs name='BLK' drel='rsym:VGF'>
10.1	.	SYM	<fs af='.,punc,,,,,,' name='.' posn='170'>
	))
</Sentence>

<Sentence id='2'>
1	((	NP	<fs name='NP' drel='r6:NP2'>
1.1	सेना	NN	<fs af='सेना,n,f,sg,3,o,0,0' name='सेना' posn='10'>
1.2	के	PSP	<fs af='का,psp,m,sg,,o,,' name='के' posn='20'>
	))
2	((	NP	<fs name='NP2' drel='k5:VGNF'>
2.1	विस्फोट	JJC	<fs af='विस्फोट,n,m,sg,3,d,0,0' name='विस्फोट' posn='30'>
2.2	निरोधी	JJ	<fs af='निरोधी,adj,any,any,,o,,' name='निरोधी' posn='40'>
2.3	दस्ते	NN	<fs af='दस्ता,n,m,sg,3,o,0,0' name='दस्ते' posn='50'>
2.4	से	PSP	<fs af='से,psp,,,,,,' name='से' posn='60'>
	))
3	((	JJP	<fs name='JJP' drel='pof:VGNF'>
3.1	सेवानिवृत्त	JJ	<fs af='सेवानिवृत्त,adj,any,any,,,,' name='सेवानिवृत्त' posn='70'>
	))
4	((	VGNF	<fs name='VGNF' drel='nmod__k1inv:NP3'>
4.1	हुए	VM	<fs af='हो,v,m,pl,any,,एं,eM' name='हुए' posn='80'>
	))
5	((	NP	<fs name='NP3' drel='k1:VGF'>
5.1	जवान	NN	<fs af='जवान,n,m,pl,3,d,0,0' name='जवान' posn='90'>
	))
6	((	NP	<fs name='NP4' drel='k2:VGF'>
6.1	यह	DEM	<fs af='यह,pn,any,sg,3,d,,' name='यह' posn='100'>
6.2	प्रशिक्षण	NN	<fs af='प्रशिक्षण,n,m,sg,3,d,0,0' name='प्रशिक्षण' posn='110'>
	))
7	((	VGF	<fs name='VGF' stype='declarative' voicetype='active'>
7.1	देंगे	VM	<fs af='दे,v,m,pl,3,,गा,gA' name='देंगे' posn='120'>
	))
8	((	BLK	<fs name='BLK' drel='rsym:VGF'>
8.1	.	SYM	<fs af='.,punc,,,,,,' name='.' posn='130'>
	))
</Sentence>

<Sentence id='3'>
1	((	NP	<fs name='NP' drel='k7:VGF'>
1.1	इस	DEM	<fs af='यह,pn,any,sg,3,o,,' name='इस' posn='10'>
1.2	संबंध	NN	<fs af='संबंध,n,m,sg,3,o,0,0' name='संबंध' posn='20'>
1.3	में	PSP	<fs af='में,psp,,,,,,' name='में' posn='30'>
	))
2	((	NP	<fs name='NP2' drel='k1:VGF'>
2.1	केन्द्र	NNP	<fs af='केंद्र,n,m,sg,3,o,0,0' name='केन्द्र' posn='40'>
2.2	ने	PSP	<fs af='ने,psp,,,,,,' name='ने' posn='50'>
	))
3	((	NP	<fs name='NP3' drel='k4:VGF'>
3.1	राज्यों	NN	<fs af='राज्य,n,m,pl,3,o,0,0' name='राज्यों' posn='60'>
3.2	को	PSP	<fs af='को,psp,,,,,,' name='को' posn='70'>
	))
4	((	NP	<fs name='NP4' drel='k2:VGF'>
4.1	अनुमति	NN	<fs af='अनुमति,n,f,sg,3,d,0,0' name='अनुमति' posn='80'>
	))
5	((	NP	<fs name='NP5' drel='pof:VGF'>
5.1	प्रदान	NN	<fs af='प्रदान,n,m,sg,3,d,0,0' name='प्रदान' posn='90'>
	))
6	((	VGF	<fs name='VGF' stype='declarative' voicetype='active'>
6.1	कर	VM	<fs af='कर,v,any,any,any,,0,0' name='कर' posn='100'>
6.2	दी	VAUX	<fs af='दे,v,f,sg,3,,या,yA' name='दी' posn='110'>
6.3	है	VAUX	<fs af='है,v,any,sg,3,,है,hE' name='है' posn='120'>
	))
7	((	BLK	<fs name='BLK' drel='rsym:VGF'>
7.1	.	SYM	<fs af='.,punc,,,,,,' name='.' posn='130'>
	))
</Sentence>

<Sentence id='4'>
1	((	NP	<fs name='NP' drel='k7t:VGF'>
1.1	शुक्रवार	NNP	<fs af='शुक्रवार,n,m,sg,3,o,0,0' name='शुक्रवार' posn='10'>
1.2	को	PSP	<fs af='को,psp,,,,,,' name='को' posn='20'>
	))
2	((	NP	<fs name='NP2' drel='k7:VGF'>
2.1	यहां	PRP	<fs af='यहाँ,pn,,,,d,,' name='यहां' posn='30'>
	))
3	((	NP	<fs name='NP3' drel='jjmod:JJP'>
3.1	नक्सली	JJ	<fs af='नक्सली,adj,any,any,,o,,' name='नक्सली' posn='40'>
3.2	समस्या	NN	<fs af='समस्या,n,f,sg,3,o,0,0' name='समस्या' posn='50'>
3.3	से	PSP	<fs af='से,psp,,,,,,' name='से' posn='60'>
	))
4	((	JJP	<fs name='JJP' drel='nmod:NP4'>
4.1	प्रभावित	JJ	<fs af='प्रभावित,adj,any,any,,o,,' name='प्रभावित' posn='70'>
	))
5	((	NP	<fs name='NP4' drel='r6:NP5'>
5.1	१३	QC	<fs af='१३,num,any,any,,any,,' name='१३' posn='80'>
5.2	राज्यों	NN	<fs af='राज्य,n,m,pl,3,o,0,0' name='राज्यों' posn='90'>
5.3	के	PSP	<fs af='का,psp,m,pl,,o,,' name='के' posn='100'>
	))
6	((	NP	<fs name='NP5' drel='ccof:CCP'>
6.1	पुलिस	NNC	<fs af='पुलिस,n,f,sg,3,d,0,0' name='पुलिस' posn='110'>
6.2	महानिदेशकों	NN	<fs af='महानिदेशक,n,m,pl,3,o,0,0' name='महानिदेशकों' posn='120'>
	))
7	((	CCP	<fs name='CCP' drel='r6-k1:NP7'>
7.1	व	CC	<fs af='व,avy,,,,,,' name='व' posn='130'>
	))
8	((	NP	<fs name='NP6' drel='ccof:CCP'>
8.1	मुख्य	JJ	<fs af='मुख्य,adj,any,any,,o,,' name='मुख्य' posn='140'>
8.2	सचिवों	NN	<fs af='सचिव,n,m,pl,3,o,0,0' name='सचिवों' posn='150'>
8.3	की	PSP	<fs af='का,psp,f,sg,,d,,' name='की' posn='160'>
	))
9	((	NP	<fs name='NP7' drel='pof:VGF'>
9.1	बैठक	NN	<fs af='बैठक,n,f,sg,3,d,0,0' name='बैठक' posn='170'>
	))
10	((	VGF	<fs name='VGF' stype='declarative' voicetype='active'>
10.1	हुई	VM	<fs af='हो,v,f,sg,3,,या,yA' name='हुई' posn='180'>
	))
11	((	BLK	<fs name='BLK' drel='rsym:VGF'>
11.1	.	SYM	<fs af='.,punc,,,,,,' name='.' posn='190'>
	))
</Sentence>

<Sentence id='5'>
1	((	NP	<fs name='NP' drel='k7:VGF'>
1.1	बैठक	NN	<fs af='बैठक,n,f,sg,3,o,0,0' name='बैठक' posn='10'>
1.2	में	PSP	<fs af='में,psp,,,,,,' name='में' posn='20'>
	))
2	((	NP	<fs name='NP2' drel='k4:VGNF'>
2.1	नक्सल	JJC	<fs af='नक्सल,n,m,sg,3,d,0,0' name='नक्सल' posn='30'>
2.2	प्रभावित	JJ	<fs af='प्रभावित,adj,any,any,,o,,' name='प्रभावित' posn='40'>
2.3	राज्यों	NN	<fs af='राज्य,n,m,pl,3,o,0,0' name='राज्यों' posn='50'>
2.4	को	PSP	<fs af='को,psp,,,,,,' name='को' posn='60'>
	))
3	((	VGNF	<fs name='VGNF' drel='nmod__k1inv:NP3'>
3.1	मिल	VM	<fs af='मिल,v,any,any,any,,0,0' name='मिल' posn='70'>
3.2	रही	VAUX	<fs af='रह,v,f,sg,3,,या,yA' name='रही' posn='80'>
	))
4	((	NP	<fs name='NP3' drel='k2:VGNN'>
4.1	सुरक्षा	JJC	<fs af='सुरक्षा,n,f,sg,3,d,0,0' name='सुरक्षा' posn='90'>
4.2	संबंधी	JJ	<fs af='संबंधी,adj,any,any,,o,,' name='संबंधी' posn='100'>
4.3	व्यय	NNC	<fs af='व्यय,n,m,sg,3,d,0,0' name='व्यय' posn='110'>
4.4	योजना	NN	<fs af='योजना,n,f,sg,3,o,0,0' name='योजना' posn='120'>
4.5	को	PSP	<fs af='को,psp,,,,,,' name='को2' posn='130'>
	))
5	((	NP	<fs name='NP4' drel='rt:VGNN'>
5.1	अगले	JJ	<fs af='अगला,adj,any,any,,o,,' name='अगले' posn='140'>
5.2	पांच	QC	<fs af='पांच,num,any,any,,any,,' name='पांच' posn='150'>
5.3	सालों	NN	<fs af='साल,n,m,pl,3,o,0,0' name='सालों' posn='160'>
5.4	के	PSP	<fs af='के,psp,,,,,,' name='के' posn='170'>
5.5	लिए	PSP	<fs af='लिए,psp,,,,,,' name='लिए' posn='180'>
	))
6	((	VGNN	<fs name='VGNN' drel='r6-k2:NP5'>
6.1	बढ़ाने	VM	<fs af='बढा,v,any,any,any,o,ना,nA' name='बढ़ाने' posn='190'>
6.2	का	PSP	<fs af='का,psp,m,sg,,d,,' name='का' posn='200'>
	))
7	((	NP	<fs name='NP5' drel='pof:VGF'>
7.1	निर्णय	NN	<fs af='निर्णय,n,m,sg,3,d,0,0' name='निर्णय' posn='210'>
	))
8	((	VGF	<fs name='VGF' stype='declarative' voicetype='passive'>
