<document id="2486922">
<head>
	<caption>नक्सली क्षेत्रों में रोजगार गारंटी कानून को वरीयता पाटिल अमर उजाला ब्यूरो नई दिल्ली.</caption>
	<language>Hindi </language>
	<domain_name>News Articles </domain_name>
	<word_count>340</word_count>
	<byte_count>42372</byte_count>
	<availability>
		<format>CML/SSF</format>
	<sentence_marker>.</sentence_marker>
	<normalization>No</normalization>
	</availability>
	<encoding_description>
		<original_encoding>ISO 8859</original_encoding>
		<new_encoding>Unicode UTF8</new_encoding>
	</encoding_description>
	<distributor>LTRC, IIIT Hyderabad</distributor>
	<project_description>NSF Hindi/Urdu Dependency Treebanking Project</project_description>
	<creation>
		<raw_corpus creation_date="" institute_name="IIIT Hyderabad"></raw_corpus>
		<annotated_corpus creation_date="06/01/2009" institute_name="IIIT Hyderabad"></annotated_corpus>
	<edition_number>1.0</edition_number>
	</creation>
	<publication>
		<place>New Delhi</place>
		<date>29/5/2004</date>
		<type>Newspaper</type>
		<publisher>
			<name>Amar Ujala</name>
			<url>http://www.amarujala.com</url>
		</publisher>
	</publication>

</head>
<body>
<tb number="1" segment="no" bullet="no">
<foreign language="select" writingsystem="LTR"></foreign>
<text>
<Sentence id='1'>
1	((	NP	<fs name='NP' drel='k1:VGF'>
1.1	केन्द्र	NNPC	<fs af='केंद्र,n,m,sg,3,d,0,0' name='केन्द्र' posn='10'>
1.2	सरकार	NNP	<fs af='सरकार,n,f,sg,3,d,0,0' name='सरकार' posn='20'>
	))
2	((	NP	<fs name='NP2' drel='k7p:VGF'>
2.1	नक्सल	JJC	<fs af='नक्सल,n,m,sg,3,d,0,0' name='नक्सल' posn='30'>
2.2	प्रभावित	JJ	<fs af='प्रभावित,adj,any,any,,o,,' name='प्रभावित' posn='40'>
2.3	क्षेत्रों	NN	<fs af='क्षेत्र,n,m,pl,3,o,0,0' name='क्षेत्रों' posn='50'>
2.4	में	PSP	<fs af='में,psp,,,,,,' name='में' posn='60'>
	))
3	((	NP	<fs name='NP3' drel='k2:VGNN'>
3.1	रोजगार	NNPC	<fs af='रोजगार,n,m,sg,3,d,0,0' name='रोजगार' posn='70'>
3.2	गारंटी	NNPC	<fs af='गारंटी,n,f,sg,3,d,0,0' name='गारंटी' posn='80'>
3.3	कानून	NNP	<fs af='कानून,n,m,sg,3,o,0,0' name='कानून' posn='90'>
3.4	को	PSP	<fs af='को,psp,,,,,,' name='को' posn='100'>
	))
4	((	JJP	<fs name='JJP' drel='pof:VGNN'>
4.1	लागू	JJ	<fs af='लागू,adj,any,any,,,,' name='लागू' posn='110'>
	))
5	((	VGNN	<fs name='VGNN' drel='k2:VGF'>
5.1	करने	VM	<fs af='कर,v,any,any,any,o,ना,nA' name='करने' posn='120'>
5.2	को	PSP	<fs af='को,psp,,,,,,' name='को2' posn='130'>
	))
6	((	NP	<fs name='NP4' drel='pof:VGF'>
6.1	प्राथमिकता	NN	<fs af='प्राथमिकता,n,f,sg,3,d,0,0' name='प्राथमिकता' posn='140'>
	))
7	((	VGF	<fs name='VGF' stype='declarative' voicetype='active'>
7.1	देगी	VM	<fs af='दे,v,f,sg,3,,गा,gA' name='देगी' posn='150'>
	))
8	((	BLK	<fs name='BLK' drel='rsym:VGF'>
8.1	.	SYM	<fs af='.,punc,,,,,,' name='.' posn='160'>
	))
</Sentence>

<Sentence id='2'>
1	((	NP	<fs name='NP' drel='k2:VGNN'>
1.1	नक्सलवाद	NNP	<fs af='नक्सलवाद,n,m,sg,3,o,0,0' name='नक्सलवाद' posn='10'>
1.2	को	PSP	<fs af='को,psp,,,,,,' name='को' posn='20'>
	))
2	((	JJP	<fs name='JJP' drel='pof:VGNN'>
