<document id="2477207">
<head>

</head>
<body>
<tb number="1" segment="no" bullet="no">
<foreign language="select" writingsystem="LTR"></foreign>
<text>
<Sentence id='1'>
1	((	NP	<fs name='NP' drel='k7:VGF'>
1.1	वैदिक	JJ	<fs af='वैदिक,adj,any,any,,o,,' name='वैदिक' posn='10'>
1.2	मंत्रोच्चार	NN	<fs af='मंत्रोच्चार,n,m,sg,3,o,0,0' name='मंत्रोच्चार' posn='20'>
1.3	के	PSP	<fs af='के,psp,,,,,,' name='के' posn='30'>
1.4	बीच	NST	<fs af='बीच,nst,m,sg,3,d,,' name='बीच' posn='40'>
	))
2	((	NP	<fs name='NP2' drel='k7t:VGF'>
2.1	आज	NN	<fs af='आज,n,m,sg,3,d,0,0' name='आज' posn='20'>
	))
3	((	NP	<fs name='NP3' drel='r6-k2:NP8'>
3.1	पूर्व	JJ	<fs af='पूर्व,adj,any,any,,o,,' name='पूर्व' posn='60'>
3.2	प्रधानमंत्री	NNP	<fs af='प्रधानमंत्री,n,m,sg,3,d,0,0' name='प्रधानमंत्री' posn='70'>
3.3	पी.	NNPC	<fs af='पी.,n,m,sg,3,d,0,0' name='पी.' posn='80'>
3.4	वी.	NNPC	<fs af='वी.,n,m,sg,3,d,0,0' name='वी.' posn='90'>
3.5	नरसिंह	NNPC	<fs af='नरसिंह,n,m,sg,3,d,0,0' name='नरसिंह' posn='100'>
3.6	राव	NNP	<fs af='राव,n,any,sg,3,o,0,0' name='राव' posn='20'>
3.7	की	PSP	<fs af='का,psp,f,sg,,d,,' name='की' posn='120'>
	))
4	((	NP	<fs name='NP4' drel='k7p:VGF'>
4.1	यहां	PRP	<fs af='यहाँ,pn,,,,d,,' name='यहां' posn='130'>
	))
5	((	NP	<fs name='NP5' drel='r6:NP6'>
5.1	हुसैन	NNPC	<fs af='हुसैन,n,m,sg,3,d,0,0' name='हुसैन' posn='140'>
5.2	सागर	NNP	<fs af='सागर,n,m,sg,3,d,0,0' name='सागर' posn='150'>
5.3	झील	NN	<fs af='झील,n,f,sg,3,o,0,0' name='झील' posn='160'>
5.4	के	PSP	<fs af='का,psp,m,sg,,o,,' name='के2' posn='170'>
	))
6	((	NP	<fs name='NP6' drel='k7p:VGF'>
6.1	किनारे	NN	<fs af='किनारा,n,m,sg,3,d,0,0' name='किनारे' posn='180'>
	))
7	((	NP	<fs name='NP7' drel='vmod:VGF'>
7.1	पूरे	JJ	<fs af='पूरा,adj,m,sg,,o,,' name='पूरे' posn='190'>
7.2	सैन्य	JJ	<fs af='सैन्य,adj,any,any,,o,,' name='सैन्य' posn='10'>
7.3	सम्मान	NN	<fs af='सम्मान,n,m,sg,3,o,0,0' name='सम्मान' posn='210'>
7.4	के	PSP	<fs af='के,psp,,,,,,' name='के3' posn='220'>
7.5	साथ	NST	<fs af='साथ,nst,m,sg,3,d,,' name='साथ' posn='230'>
	))
8	((	NP	<fs name='NP8' drel='pof:VGF'>
8.1	अंत्येष्टि	NN	<fs af='अंत्येष्टि,n,f,sg,3,d,0,0' name='अंत्येष्टि' posn='240'>
	))
9	((	VGF	<fs name='VGF' stype='declarative' voicetype='passive'>
9.1	की	VM	<fs af='कर,v,f,sg,any,,या,yA' name='की2' posn='250'>
9.2	गई	VAUX	<fs af='जा,v,f,sg,any,,या१,yA1' name='गई' posn='260'>
	))
10	((	BLK	<fs name='BLK' drel='rsym:VGF'>
10.1	।	SYM	<fs af='।,punc,,,,,,' name='।' posn='270'>
	))
</Sentence>

<Sentence id='2'>
1	((	NP	<fs name='NP' drel='nmod:NP3'>
1.1	प्रधानमंत्री	NNP	<fs af='प्रधानमंत्री,n,m,sg,3,d,0,0' name='प्रधानमंत्री' posn='10'>
1.2	जैसे	PSP	<fs af='जैसा,psp,m,sg,,o,,' name='जैसे' posn='20'>
	))
2	((	NP	<fs name='NP2' drel='r6:NP'>
2.1	देश	NN	<fs af='देश,n,m,sg,3,o,0,0' name='देश' posn='30'>
2.2	के	PSP	<fs af='का,psp,m,sg,,o,,' name='के' posn='40'>
	))
3	((	NP	<fs name='NP3' drel='k7:VGF'>
3.1	अहम	JJ	<fs af='अहम,adj,any,any,,o,,' name='अहम' posn='50'>
3.2	पद	NN	<fs af='पद,n,m,sg,3,o,0,0' name='पद' posn='60'>
3.3	तक	PSP	<fs af='तक,psp,,,,,,' name='तक' posn='70'>
	))
4	((	VGNN	<fs name='VGNN' drel='nmod:NP4'>
4.1	पहुंचने	VM	<fs af='पहुंच,v,any,any,any,o,ना,nA' name='पहुंचने' posn='80'>
4.2	वाले	PSP	<fs af='वाला,psp,m,sg,,o,,' name='वाले' posn='90'>
	))
5	((	NP	<fs name='NP4' drel='k4:VGF'>
5.1	इस	DEM	<fs af='यह,pn,any,sg,3,o,,' name='इस' posn='100'>
5.2	माटी	NNC	<fs af='माटी,n,f,sg,3,d,0,0' name='माटी' posn='110'>
5.3	पुत्र	NN	<fs af='पुत्र,n,m,sg,3,o,0,0' name='पुत्र' posn='120'>
5.4	को	PSP	<fs af='को,psp,,,,,,' name='को' posn='130'>
	))
6	((	NP	<fs name='NP5' drel='k1:VGF'>
6.1	हजारों	QC	<fs af='हजार,num,any,any,,any,,' name='हजारों' posn='140'>
6.2	लोगों	NN	<fs af='लोग,n,m,pl,3,o,0,0' name='लोगों' posn='150'>
6.3	ने	PSP	<fs af='ने,psp,,,,,,' name='ने' posn='160'>
	))
7	((	NP	<fs name='NP6' drel='k3:VGF'>
7.1	नम	JJ	<fs af='नम,adj,any,any,,o,,' name='नम' posn='170'>
7.2	आंखों	NN	<fs af='आंख,n,f,pl,3,o,0,0' name='आंखों' posn='180'>
7.3	से	PSP	<fs af='से,psp,,,,,,' name='से' posn='190'>
	))
8	((	NP	<fs name='NP7' drel='pof:VGF'>
8.1	अंतिम	JJ	<fs af='अंतिम,adj,any,any,,d,,' name='अंतिम' posn='200'>
8.2	विदाई	NN	<fs af='विदाई,n,f,sg,3,d,0,0' name='विदाई' posn='210'>
	))
9	((	VGF	<fs name='VGF' stype='declarative' voicetype='active'>
9.1	दी	VM	<fs af='दे,v,f,sg,any,,या,yA' name='दी' posn='220'>
	))
10	((	BLK	<fs name='BLK' drel='rsym:VGF'>
10.1	।	SYM	<fs af='।,punc,,,,,,' name='।' posn='230'>
	))
</Sentence>

<Sentence id='3'>
1	((	NP	<fs name='NP' drel='k7p:VGF'>
1.1	बुद्ध	NNPC	<fs af='बुद्ध,n,m,sg,3,d,0,0' name='बुद्ध' posn='10'>
1.2	पूर्णिमा	NNPC	<fs af='पूर्णिमा,n,f,sg,3,d,0,0' name='पूर्णिमा' posn='20'>
1.3	पार्क	NNP	<fs af='पार्क,n,m,sg,3,o,0,0' name='पार्क' posn='30'>
1.4	में	PSP	<fs af='में,psp,,,,,,' name='में' posn='40'>
	))
2	((	NP	<fs name='NP2' drel='r6:NP3'>
2.1	राव	NNP	<fs af='राव,n,any,sg,3,o,0,0' name='राव' posn='50'>
2.2	की	PSP	<fs af='का,psp,f,sg,,o,,' name='की' posn='60'>
	))
3	((	NP	<fs name='NP3' drel='k4:VGF'>
3.1	पार्थिव	JJ	<fs af='पार्थिव,adj,any,any,,o,,' name='पार्थिव' posn='70'>
3.2	देह	NN	<fs af='देह,n,f,sg,3,o,0,0' name='देह' posn='80'>
3.3	को	PSP	<fs af='को,psp,,,,,,' name='को' posn='90'>
	))
4	((	NP	<fs name='NP4' drel='r6:NP5'>
4.1	उनके	PRP	<fs af='वह,pn,m,sg,3h,o,का,kA' name='उनके' posn='100'>
	))
5	((	NP	<fs name='NP5' drel='nmod:NP6'>
5.1	ज्येष्ठ	JJ	<fs af='ज्येष्ठ,adj,any,any,,o,,' name='ज्येष्ठ' posn='110'>
5.2	पुत्र	NN	<fs af='पुत्र,n,m,sg,3,o,0,0' name='पुत्र' posn='120'>
	))
6	((	NP	<fs name='NP6' drel='k1:VGF'>
6.1	पी.	NNPC	<fs af='पी.,n,m,sg,3,,0,0' name='पी.' posn='130'>
6.2	वी.	NNPC	<fs af='वी.,n,m,sg,3,d,0,0' name='वी.' posn='140'>
6.3	रंगाराव	NNP	<fs af='रंगाराव,n,m,sg,3,o,0,0' name='रंगाराव' posn='150'>
6.4	ने	PSP	<fs af='ने,psp,,,,,,' name='ने' posn='160'>
	))
7	((	NP	<fs name='NP7' drel='pof:VGF'>
7.1	मुखाग्नि	NN	<fs af='मुखाग्नि,n,f,sg,3,d,0,0' name='मुखाग्नि' posn='170'>
	))
8	((	VGF	<fs name='VGF' stype='declarative' voicetype='active'>
8.1	दी	VM	<fs af='दे,v,f,sg,any,,या,yA' name='दी' posn='180'>
	))
9	((	BLK	<fs name='BLK' drel='rsym:VGF'>
9.1	।	SYM	<fs af='।,punc,,,,,,' name='।' posn='190'>
	))
</Sentence>

<Sentence id='4'>
1	((	NP	<fs name='NP' drel='k7t:VGF'>
1.1	इस	DEM	<fs af='यह,pn,any,sg,3,o,,' name='इस' posn='10'>
1.2	मौके	NN	<fs af='मौका,n,m,sg,3,o,0,0' name='मौके' posn='20'>
1.3	पर	PSP	<fs af='पर,psp,,,,,,' name='पर' posn='30'>
	))
2	((	NP	<fs name='NP2' drel='k1:VGF'>
2.1	प्रधानमंत्री	NNP	<fs af='प्रधानमंत्री,n,m,sg,3,d,0,0' name='प्रधानमंत्री' posn='40'>
2.2	मनमोहन	NNPC	<fs af='मनमोहन,n,m,sg,3,d,0,0' name='मनमोहन' posn='50'>
2.3	सिंह	NNP	<fs af='सिंह,n,m,sg,3,d,0,0' name='सिंह' posn='60'>
2.4	भी	RP	<fs af='भी,avy,,,,,,' name='भी' posn='70'>
	))
3	((	NP	<fs name='NP3' drel='r6:NP4'>
3.1	अपनी	PRP	<fs af='अपना,pn,f,any,any,o,0,0' name='अपनी' posn='80'>
	))
4	((	NP	<fs name='NP4' drel='ras-k1:VGF'>
4.1	पत्नी	NN	<fs af='पत्नी,n,f,sg,3,o,0,0' name='पत्नी' posn='90'>
4.2	के	PSP	<fs af='के,psp,,,,,,' name='के' posn='100'>
4.3	साथ	NST	<fs af='साथ,nst,m,sg,3,d,,' name='साथ' posn='110'>
	))
