<document id="2511297">
<head>
<title></title>			
<caption>वार्षिक सूचना रिटर्न केलिए तैयारियां पूरी        अमर उजाला ब्यूरो   : नई दिल्ली</caption>			
<language>Hindi </language>			
<author>			
<firstname></firstname>			
<middlename></middlename>			
<lastname></lastname>			
</author>			
<creation>			
<raw_corpus creation_date="" institute_name=""></raw_corpus>			
<annotated_corpus creation_date="07/25/2009" institute_name="IIIT-Hyderabad"></annotated_corpus>			
</creation>			
<domain_name>News Articles </domain_name>			
<distributor>LTRC, IIIT Hyderabad</distributor>			
<source>ISI, Kolkata</source>			
<publication>			
<place>New Delhi</place>			
<date>8/6/2004</date>			
<address>Connaught Place, New Delhi</address>			
<type>Newspaper</type>			
<publisher>			
<name>Amar Ujala</name>			
<url>http://www.amarujala.com</url>			
</publisher>			
</publication>			
<project_description>NSF Hindi/Urdu Dependency Treebanking Project</project_description>			
<availability>			
<format>CML/SSF</format>			
</availability>			
<byte_count>7354</byte_count>			
<word_count>275</word_count>			
<edition_number>1.0</edition_number>			
<encoding_description>			
<original_encoding>ISO 8859</original_encoding>			
<new_encoding>Unicode UTF8</new_encoding>			
</encoding_description>			
<bibliography></bibliography>			
<sentence_marker>.</sentence_marker>			
<normalization>No</normalization>			
<utility_name>cml_tags</utility_name>			

</head>
<body>
<tb number="1" segment="no" bullet="no">
<foreign language="select" writingsystem="LTR"> </foreign>			
<text>
<Sentence id='1'>
1	((	NP	<fs name='NP' drel='rt:VGF'>
1.1	वर्ष	NN	<fs af='वर्ष,n,m,sg,3,d,0,0' name='वर्ष' posn='10'>
1.2	२००४	NNP	<fs af='२००४,n,m,sg,3,d,0,0' name='२००४' posn='20'>
1.3	-	SYM	<fs af='-,punc,,,,,,' name='-' posn='30'>
1.4	०५	NNP	<fs af='०५,n,m,sg,3,o,0,0' name='०५' posn='40'>
1.5	के	PSP	<fs af='के,psp,,,,,,' name='के' posn='50'>
1.6	लिए	PSP	<fs af='लिए,psp,,,,,,' name='लिए' posn='60'>
	))
2	((	NP	<fs name='NP2' drel='k2:VGNN'>
2.1	वार्षिक	NNPC	<fs af='वार्षिक,n,m,sg,3,d,0,0' name='वार्षिक' posn='70'>
2.2	सूचना	NNPC	<fs af='सूचना,n,f,sg,3,d,0,0' name='सूचना' posn='80'>
2.3	रिटर्न	NNP	<fs af='रिटर्न,n,m,sg,3,d,0,0' name='रिटर्न' posn='90'>
	))
3	((	NP	<fs name='NP3' drel='rs:NP2'>
3.1	(	SYM	<fs af='(,punc,,,,,,' name='(' posn='100'>
3.2	एआईआर	NNP	<fs af='एआईआर,n,m,sg,3,d,0,0' name='एआईआर' posn='110'>
3.3	)	SYM	<fs af='),punc,,,,,,' name=')' posn='120'>
	))
4	((	BLK	<fs name='BLK' drel='pof:VGNN'>
4.1	फाइल	UNK	<fs af='फाइल,unk,,,,,,' name='फाइल' posn='60'>
	))
5	((	VGNN	<fs name='VGNN' drel='r6:NP4'>
5.1	करने	VM	<fs af='कर,v,any,any,any,o,ना,nA' name='करने' posn='140'>
5.2	की	PSP	<fs af='का,psp,f,sg,,d,,' name='की' posn='150'>
	))
6	((	NP	<fs name='NP4' drel='k1:VGF'>
6.1	आखिरी	JJ	<fs af='आखिरी,adj,any,any,,d,,' name='आखिरी' posn='160'>
6.2	तिथि	NN	<fs af='तिथि,n,f,sg,3,d,0,0' name='तिथि' posn='170'>
	))
7	((	NP	<fs name='NP5' drel='k1s:VGF'>
7.1	३१	NNPC	<fs af='३१,n,any,sg,3,d,0,0' name='३१' posn='180'>
7.2	अगस्त	NNPC	<fs af='अगस्त,n,m,sg,3,d,0,0' name='अगस्त' posn='190'>
7.3	,	SYM	<fs af='COMMA,punc,,,,,,' name=',' posn='200'>
7.4	२००५	NNP	<fs af='२००५,n,m,sg,3,d,0,0' name='२००५' posn='210'>
	))
8	((	VGF	<fs name='VGF' stype='declarative' voicetype='active'>
8.1	है	VM	<fs af='है,v,any,sg,3,,है,hE' name='है' posn='220'>
	))
9	((	BLK	<fs name='BLK2' drel='rsym:VGF'>
9.1	।	SYM	<fs af='।,punc,,,,,,' name='।' posn='230'>
	))
</Sentence>

<Sentence id='2'>
1	((	NP	<fs name='NP' drel='k2:VGF'>
1.1	यह	DEM	<fs af='यह,pn,any,sg,3,d,,' name='यह' posn='10'>
1.2	रिटर्न	NN	<fs af='रिटर्न,n,m,sg,3,d,0,0' name='रिटर्न' posn='40'>
	))
2	((	NP	<fs name='NP2' drel='k3:VGF'>
2.1	इलेक्ट्रानिक	JJ	<fs af='इलेक्ट्रानिक,adj,any,any,,o,,' name='इलेक्ट्रानिक' posn='60'>
2.2	फॉर्म	NN	<fs af='फॉर्म,n,m,sg,3,o,0,0' name='फॉर्म' posn='40'>
2.3	के	PSP	<fs af='के,psp,,,,,,' name='के' posn='60'>
2.4	जरिए	PSP	<fs af='जरिये,psp,,,,,,' name='जरिए' posn='60'>
	))
3	((	JJP	<fs name='JJP' drel='pof:VGF'>
3.1	दाखिल	JJ	<fs af='दाखिल,adj,any,any,,,,' name='दाखिल' posn='60'>
	))
4	((	VGF	<fs name='VGF' stype='declarative' voicetype='passive'>
4.1	किया	VM	<fs af='कर,v,m,sg,any,,या,yA' name='किया' posn='80'>
4.2	जाना	VAUX	<fs af='जा,v,any,any,any,,ना,nA' name='जाना' posn='90'>
4.3	है	VAUX	<fs af='है,v,any,sg,3,,है,hE' name='है' posn='100'>
	))
5	((	BLK	<fs name='BLK' drel='rsym:VGF'>
5.1	।	SYM	<fs af='।,punc,,,,,,' name='।' posn='110'>
	))
</Sentence>

<Sentence id='3'>
1	((	NP	<fs name='NP' drel='k1:VGF'>
1.1	वित्त	NNPC	<fs af='वित्त,n,m,sg,3,d,0,0' name='वित्त' posn='10'>
1.2	मंत्रालय	NNP	<fs af='मंत्रालय,n,m,sg,3,o,0,0' name='मंत्रालय' posn='20'>
1.3	ने	PSP	<fs af='ने,psp,,,,,,' name='ने' posn='30'>
	))
2	((	NP	<fs name='NP2' drel='k7:VGF'>
2.1	इस	DEM	<fs af='यह,pn,any,sg,3,o,,' name='इस' posn='40'>
2.2	संबंध	NN	<fs af='संबंध,n,m,sg,3,o,0,0' name='संबंध' posn='50'>
2.3	में	PSP	<fs af='में,psp,,,,,,' name='में' posn='60'>
	))
3	((	NP	<fs name='NP3' drel='k2:VGF'>
3.1	तकनीकी	JJ	<fs af='तकनीकी,adj,any,any,,d,,' name='तकनीकी' posn='70'>
3.2	व्यवस्था	NN	<fs af='व्यवस्था,n,f,sg,3,d,0,0' name='व्यवस्था' posn='80'>
	))
4	((	JJP	<fs name='JJP' drel='pof:VGF'>
4.1	पूरी	JJ	<fs af='पूरा,adj,f,sg,,,,' name='पूरी' posn='90'>
	))
5	((	VGF	<fs name='VGF' stype='declarative' voicetype='active'>
5.1	कर	VM	<fs af='कर,v,any,any,any,,0,0' name='कर' posn='100'>
5.2	ली	VAUX	<fs af='ले,v,f,sg,any,,या,yA' name='ली' posn='110'>
5.3	है	VAUX	<fs af='है,v,any,sg,3,,है,hE' name='है' posn='120'>
	))
6	((	BLK	<fs name='BLK' drel='rsym:VGF'>
6.1	।	SYM	<fs af='।,punc,,,,,,' name='।' posn='130'>
	))
</Sentence>

<Sentence id='4'>
1	((	NP	<fs name='NP' drel='nmod:NP2'>
1.1	इस	DEM	<fs af='यह,pn,any,sg,3,o,,' name='इस' posn='10'>
1.2	संबंध	NN	<fs af='संबंध,n,m,sg,3,o,0,0' name='संबंध' posn='20'>
1.3	में	PSP	<fs af='में,psp,,,,,,' name='में' posn='30'>
	))
2	((	NP	<fs name='NP2' drel='k1:VGF'>
2.1	जानकारी	NN	<fs af='जानकारी,n,f,sg,3,d,0,0' name='जानकारी' posn='40'>
	))
3	((	NP	<fs name='NP3' drel='ccof:CCP'>
3.1	आयकर	NNPC	<fs af='आयकर,n,m,sg,3,d,0,0' name='आयकर' posn='50'>
3.2	विभाग	NNP	<fs af='विभाग,n,m,sg,3,o,0,0' name='विभाग' posn='60'>
	))
4	((	CCP	<fs name='CCP' drel='r6:NP5'>
4.1	और	CC	<fs af='और,avy,,,,,,' name='और' posn='70'>
	))
5	((	NP	<fs name='NP4' drel='ccof:CCP'>
5.1	एनएसडीएल	NNP	<fs af='एनएसडीएल,n,m,sg,3,o,0,0' name='एनएसडीएल' posn='80'>
5.2	की	PSP	<fs af='का,psp,f,sg,,o,,' name='की' posn='90'>
	))
6	((	NP	<fs name='NP5' drel='k7p:VGF'>
6.1	वेबसाइट	NN	<fs af='वेबसाइट,n,f,sg,3,o,0,0' name='वेबसाइट' posn='100'>
6.2	पर	PSP	<fs af='पर,psp,,,,,,' name='पर' posn='110'>
	))
7	((	JJP	<fs name='JJP' drel='pof:VGF'>
7.1	उपलब्ध	JJ	<fs af='उपलब्ध,adj,any,any,,,,' name='उपलब्ध' posn='120'>
	))
8	((	VGF	<fs name='VGF' stype='declarative' voicetype='active'>
8.1	है	VM	<fs af='है,v,any,sg,3,,है,hE' name='है' posn='130'>
	))
9	((	BLK	<fs name='BLK' drel='rsym:VGF'>
9.1	।	SYM	<fs af='।,punc,,,,,,' name='।' posn='140'>
	))
</Sentence>

<Sentence id='5'>
1	((	NP	<fs name='NP' drel='k3:VGF'>
1.1	वार्षिक	NNPC	<fs af='वार्षिक,n,m,sg,3,d,0,0' name='वार्षिक' posn='10'>
1.2	सूचना	NNPC	<fs af='सूचना,n,f,sg,3,d,0,0' name='सूचना' posn='20'>
1.3	रिटर्न	NNP	<fs af='रिटर्न,n,m,sg,3,o,0,0' name='रिटर्न' posn='30'>
1.4	के	PSP	<fs af='के,psp,,,,,,' name='के' posn='40'>
1.5	जरिए	PSP	<fs af='जरिये,psp,,,,,,' name='जरिए' posn='50'>
	))
2	((	NP	<fs name='NP2' drel='k4:VGF'>
2.1	करदाता	NN	<fs af='करदाता,n,m,sg,3,o,0,0' name='करदाता' posn='60'>
2.2	को	PSP	<fs af='को,psp,,,,,,' name='को' posn='70'>
	))
3	((	NP	<fs name='NP3' drel='k7t:VGF'>
3.1	किसी	PRP	<fs af='कोई,pn,any,sg,3,o,0,0' name='किसी' posn='80'>
3.2	वित्त	NNC	<fs af='वित्त,n,m,sg,3,d,0,0' name='वित्त' posn='90'>
3.3	वर्ष	NN	<fs af='वर्ष,n,m,sg,3,o,0,0' name='वर्ष' posn='100'>
3.4	के	PSP	<fs af='के,psp,,,,,,' name='के2' posn='110'>
3.5	दौरान	NST	<fs af='दौरान,nst,m,sg,3,d,,' name='दौरान' posn='120'>
	))
4	((	NP	<fs name='NP4' drel='rt:VGNF'>
4.1	विभिन्न	JJ	<fs af='विभिन्न,adj,any,any,,o,,' name='विभिन्न' posn='130'>
4.2	उद्देश्यों	NN	<fs af='उद्देश्य,n,m,pl,3,o,0,0' name='उद्देश्यों' posn='140'>
4.3	के	PSP	<fs af='के,psp,,,,,,' name='के3' posn='150'>
4.4	लिए	PSP	<fs af='लिए,psp,,,,,,' name='लिए' posn='160'>
	))
5	((	VGNF	<fs name='VGNF' drel='nmod__k1inv:NP5'>
5.1	किए	VM	<fs af='कर,v,m,sg,any,,या,yA' name='किए' posn='170'>
5.2	गए	VAUX	<fs af='जा,v,m,sg,any,,या१,yA1' name='गए' posn='180'>
	))
6	((	NP	<fs name='NP5' drel='r6-k2:NP6'>
6.1	बड़े	JJ	<fs af='बड़ा,adj,m,pl,,o,,' name='बड़े' posn='190'>
6.2	भुगतानों	NN	<fs af='भुगतान,n,m,pl,3,o,0,0' name='भुगतानों' posn='200'>
6.3	की	PSP	<fs af='का,psp,f,sg,,d,,' name='की' posn='210'>
	))
7	((	NP	<fs name='NP6' drel='pof:VGF'>
