<document id="2496830">
<head>
<title>  </title>			
<author>			
<firstname>  </firstname>			
<middlename>    </middlename>			
<lastname></lastname>			
</author>			
<availability format="electronic" ></availability>			
<bibl>			
</bibl>			
<bytecount>8.0K</bytecount>			
<domain name="general" ></domain>			
<creation creationdate="19/06/2007" institutename="IIIT Hyderabad">			
<creatorname>			
<lastname>Dipti</lastname>			
<middlename>			
</middlename>			
<firstname>Sharma</firstname>			
</creatorname>			
</creation>			
<distributor>CLIA Consortia, DIT</distributor>			
<edition number="1.0" ></edition>			
<encodingdesc>			
<newencoding>Unicode(UTF-8)</newencoding>			
<originalencoding>UTF-8</originalencoding>			
</encodingdesc>			
<sentencemarker marker=".">Specify Marker</sentencemarker>			
<language name="hi" writingsystem="LTR" script="Devanagari" ></language>			
<normalization normalized="no">			
<utilityname>xxx.exe</utilityname>			
</normalization>			
<projectdesc name="ILMT" ></projectdesc>			
<pubaddress addresstype="web">			
</pubaddress>			
<pubdate>			
<dateofpublication></dateofpublication>			
</pubdate>			
<publicationstmt type="copyrightfree">			
</publicationstmt>			
<publisher>			
<name></name>			
<url>xxx.com</url>			
</publisher>			
<pubplace place="books" ></pubplace>			
<wordcount>7  </wordcount>			
<caption>अभी नहीं बढ़ेंगे एलपीजी के दाम नई दिल्ली। </caption>			
			

</head>
<body>
<tb number="1" segment="no" bullet="no">
<foreign language="select" writingsystem="LTR"></foreign>
<text>
<Sentence id='1'>
1	((	NP	<fs name='NP' drel='r6:NP2'>
1.1	अपने	PRP	<fs af='अपना,pn,m,any,any,o,0,0' name='अपने' posn='10'>
	))
2	((	NP	<fs name='NP2' drel='nmod:NP3'>
2.1	पूर्ववर्ती	NN	<fs af='पूर्ववर्ती,n,m,sg,3,o,0,0' name='पूर्ववर्ती' posn='70'>
	))
3	((	NP	<fs name='NP3' drel='vmod:VGF'>
3.1	मणि	NNPC	<fs af='मणि,n,m,sg,3,d,0,0' name='मणि' posn='30'>
3.2	शंकर	NNPC	<fs af='शंकर,n,m,sg,3,d,0,0' name='शंकर' posn='40'>
3.3	अय्यर	NNP	<fs af='अय्यर,n,any,sg,3,o,0,0' name='अय्यर' posn='50'>
3.4	के	PSP	<fs af='के,psp,,,,,,' name='के' posn='60'>
3.5	उलट	PSP	<fs af='उलट,psp,,,,,,' name='उलट' posn='60'>
	))
4	((	NP	<fs name='NP4' drel='k2u:VGNF'>
4.1	तेल	NNC	<fs af='तेल,n,m,sg,3,d,0,0' name='तेल' posn='80'>
4.2	कंपनियों	NN	<fs af='कंपनी,n,f,pl,3,o,0,0' name='कंपनियों' posn='90'>
4.3	के	PSP	<fs af='के,psp,m,,,o,,' name='के2' posn='100'>
4.4	मुकाबले	PSP	<fs af='मुकाबला,psp,m,,,o,,' name='मुकाबले' posn='60'>
	))
5	((	NP	<fs name='NP5' drel='r6:NP6'>
5.1	आम	JJ	<fs af='आम,adj,any,any,,o,,' name='आम' posn='120'>
5.2	जनता	NN	<fs af='जनता,n,f,sg,3,o,0,0' name='जनता' posn='130'>
5.3	के	PSP	<fs af='का,psp,m,sg,,o,,' name='के3' posn='140'>
	))
6	((	NP	<fs name='NP6' drel='k2:VGNF'>
6.1	हित	NN	<fs af='हित,n,m,sg,3,o,0,0' name='हित' posn='150'>
6.2	को	PSP	<fs af='को,psp,,,,,,' name='को' posn='160'>
	))
7	((	NP	<fs name='NP7' drel='pof:VGNF'>
7.1	तरजीह	NN	<fs af='तरजीह,n,f,sg,3,d,0,0' name='तरजीह' posn='170'>
	))
8	((	VGNF	<fs name='VGNF' drel='vmod:VGF'>
8.1	देते	VM	<fs af='दे,v,m,sg,any,,ता,wA' name='देते' posn='180'>
8.2	हुए	VAUX	<fs af='हो,v,any,sg,any,,या,yA' name='हुए' posn='190'>
	))
9	((	NP	<fs name='NP8' drel='k1:VGF'>
9.1	नव	JJC	<fs af='नव,adj,any,any,,d,,' name='नव' posn='200'>
9.2	-	SYM	<fs af='-,punc,,,,,,' name='-' posn='210'>
9.3	नियुक्त	JJ	<fs af='नियुक्त,adj,any,any,,o,,' name='नियुक्त' posn='220'>
9.4	पेट्रोलियम	NNPC	<fs af='पेट्रोलियम,n,m,sg,3,d,0,0' name='पेट्रोलियम' posn='230'>
9.5	एवं	NNPC	<fs af='एवं,avy,,,,,,' name='एवं' posn='240'>
9.6	प्राकृतिक	NNPC	<fs af='प्राकृतिक,adj,any,any,,o,,' name='प्राकृतिक' posn='120'>
9.7	गैस	NNPC	<fs af='गैस,n,f,sg,3,d,0,0' name='गैस' posn='260'>
9.8	मंत्री	NNP	<fs af='मंत्री,n,m,sg,3,d,0,0' name='मंत्री' posn='270'>
9.9	मुरली	NNPC	<fs af='मुरली,n,m,sg,3,d,0,0' name='मुरली' posn='280'>
9.10	देवड़ा	NNP	<fs af='देवड़ा,n,any,sg,3,o,0,0' name='देवड़ा' posn='290'>
9.11	ने	PSP	<fs af='ने,psp,,,,,,' name='ने' posn='300'>
	))
10	((	JJP	<fs name='JJP' drel='pof:VGF'>
10.1	साफ	JJ	<fs af='साफ,adj,any,any,,,,' name='साफ' posn='310'>
	))
11	((	VGF	<fs name='VGF' stype='declarative' voicetype='active'>
11.1	कर	VM	<fs af='कर,v,any,any,any,,0,0' name='कर' posn='320'>
11.2	दिया	VAUX	<fs af='दे,v,m,sg,3,,या,yA' name='दिया' posn='330'>
