<document id="2489464">
<head>
	<caption>दिलेर दिल्ली फिर रफ्तार में बम धमाकों के बाद सरोजनी नगर, छह टूटी में लौटी रौनक अनूप वाजपेयी नई दिल्ली.</caption>
	<language>Hindi </language>
	<domain_name>News Articles </domain_name>
	<word_count>690</word_count>
	<byte_count>84287</byte_count>
	<availability>
		<format>CML/SSF</format>
	<sentence_marker>.</sentence_marker>
	<normalization>No</normalization>
	</availability>
	<encoding_description>
		<original_encoding>ISO 8859</original_encoding>
		<new_encoding>Unicode UTF8</new_encoding>
	</encoding_description>
	<distributor>LTRC, IIIT Hyderabad</distributor>
	<project_description>NSF Hindi/Urdu Dependency Treebanking Project</project_description>
	<creation>
		<raw_corpus creation_date="" institute_name="IIIT Hyderabad"></raw_corpus>
		<annotated_corpus creation_date="06/01/2009" institute_name="IIIT Hyderabad"></annotated_corpus>
	<edition_number>1.0</edition_number>
	</creation>
	<publication>
		<place>New Delhi</place>
		<date>30/5/2004</date>
		<type>Newspaper</type>
		<publisher>
			<name>Amar Ujala</name>
			<url>http://www.amarujala.com</url>
		</publisher>
	</publication>

</head>
<body>
<tb number="1" segment="no" bullet="no">
<foreign language="select" writingsystem="LTR"></foreign>
<text>
<Sentence id='1'>
1	((	RBP	<fs name='RBP' drel='adv:VGNF'>
1.1	लगातार	RB	<fs af='लगातार,adv,,,,,,' name='लगातार' posn='10'>
	))
2	((	NP	<fs name='NP' drel='pof:VGNF'>
2.1	तीन	QC	<fs af='तीन,num,any,any,,any,,' name='तीन' posn='20'>
2.2	बम	NNC	<fs af='बम,n,m,sg,3,d,0,0' name='बम' posn='30'>
2.3	धमाके	NN	<fs af='धमाका,n,m,pl,3,d,0,0' name='धमाके' posn='40'>
	))
3	((	VGNF	<fs name='VGNF' drel='vmod:VGNN'>
3.1	कर	VM	<fs af='कर,v,any,any,any,,0,0' name='कर' posn='50'>
	))
4	((	NP	<fs name='NP2' drel='k7p:VGNN'>
4.1	राजधानी	NN	<fs af='राजधानी,n,f,sg,3,o,0,0' name='राजधानी' posn='60'>
4.2	में	PSP	<fs af='में,psp,,,,,,' name='में' posn='70'>
	))
5	((	NP	<fs name='NP3' drel='r6:NP4'>
5.1	त्योहार	NN	<fs af='त्योहार,n,m,sg,3,o,0,0' name='त्योहार' posn='80'>
5.2	के	PSP	<fs af='का,psp,m,sg,,o,,' name='के' posn='90'>
	))
6	((	NP	<fs name='NP4' drel='k2:VGNN'>
6.1	माहौल	NN	<fs af='माहौल,n,m,sg,3,o,0,0' name='माहौल' posn='100'>
6.2	को	PSP	<fs af='को,psp,,,,,,' name='को' posn='110'>
	))
7	((	NP	<fs name='NP5' drel='k7:VGNN'>
7.1	मातम	NN	<fs af='मातम,n,m,sg,3,o,0,0' name='मातम' posn='120'>
7.2	में	PSP	<fs af='में,psp,,,,,,' name='में2' posn='130'>
	))
8	((	VGNN	<fs name='VGNN' drel='nmod:NP7'>
8.1	बदलने	VM	<fs af='बदल,v,any,any,any,o,ना,nA' name='बदलने' posn='140'>
8.2	का	PSP	<fs af='का,psp,m,sg,,d,,' name='का' posn='150'>
	))
9	((	NP	<fs name='NP6' drel='r6:NP7'>
9.1	आतंकवादियों	NN	<fs af='आतंकवादी,n,m,pl,3,o,0,0' name='आतंकवादियों' posn='160'>
9.2	का	PSP	<fs af='का,psp,m,sg,,d,,' name='का2' posn='170'>
	))
10	((	NP	<fs name='NP7' drel='k1:VGF'>
10.1	मंसूबा	NN	<fs af='मंसूबा,n,m,sg,3,d,0,0' name='मंसूबा' posn='180'>
	))
11	((	JJP	<fs name='JJP' drel='pof:VGF'>
11.1	कामयाब	JJ	<fs af='कामयाब,adj,any,any,,,,' name='कामयाब' posn='190'>
	))
12	((	VGF	<fs name='VGF' stype='declarative' voicetype='active'>
12.1	नहीं	NEG	<fs af='नहीं,avy,,,,,,' name='नहीं' posn='200'>
12.2	हुआ	VM	<fs af='हो,v,m,sg,any,,या,yA' name='हुआ' posn='210'>
	))
13	((	BLK	<fs name='BLK' drel='rsym:VGF'>
13.1	.	SYM	<fs af='.,punc,,,,,,' name='.' posn='220'>
	))
</Sentence>

<Sentence id='2'>
1	((	NP	<fs name='NP' drel='k5:VGNF'>
1.1	दहशत	NN	<fs af='दहशत,n,f,sg,3,o,0,0' name='दहशत' posn='10'>
1.2	से	PSP	<fs af='से,psp,,,,,,' name='से' posn='20'>
	))
2	((	VGNF	<fs name='VGNF' drel='vmod:VGF'>
2.1	उबरकर	VM	<fs af='उबर,v,any,any,any,,कर,kara' name='उबरकर' posn='30'>
	))
3	((	NP	<fs name='NP2' drel='k1:VGF'>
3.1	व्यापारी	NN	<fs af='व्यापारी,n,m,pl,3,d,0,0' name='व्यापारी' posn='40'>
	))
4	((	NP	<fs name='NP3' drel='k2p:VGF'>
4.1	बाजार	NN	<fs af='बाजार,n,m,sg,3,d,0,0' name='बाजार' posn='50'>
	))
5	((	VGF	<fs voicetype='active' name='VGF' stype='declarative' drel='ccof:CCP'>
5.1	पहुंचे	VM	<fs af='पहुंच,v,m,pl,3,,या,yA' name='पहुंचे' posn='60'>
	))
6	((	CCP	<fs name='CCP'>
6.1	और	CC	<fs af='और,avy,,,,,,' name='और' posn='70'>
	))
7	((	NP	<fs name='NP4' drel='k2:VGF2'>
7.1	दुकान	NN	<fs af='दुकान,n,f,sg,3,d,0,0' name='दुकान' posn='80'>
	))
8	((	VGF	<fs voicetype='active' name='VGF2' stype='declarative' drel='ccof:CCP'>
8.1	सजा	VM	<fs af='सजा,v,any,any,any,,0,0' name='सजा' posn='90'>
8.2	ली	VAUX	<fs af='ले,v,f,sg,any,,या,yA' name='ली' posn='100'>
	))
9	((	BLK	<fs name='BLK' drel='rsym:CCP'>
9.1	.	SYM	<fs af='.,punc,,,,,,' name='.' posn='110'>
	))
</Sentence>

<Sentence id='3'>
1	((	NP	<fs name='NP' drel='ccof:CCP'>
1.1	धनतेरस	NNP	<fs af='धनतेरस,n,m,sg,3,o,0,0' name='धनतेरस' posn='10'>
1.2	,	SYM	<fs af='COMMA,punc,,,,,,' name=',' posn='20'>
	))
2	((	NP	<fs name='NP2' drel='ccof:CCP'>
2.1	दीपावली	NNP	<fs af='दीपावली,n,f,sg,3,o,0,0' name='दीपावली' posn='30'>
	))
3	((	CCP	<fs name='CCP' drel='nmod:NP4'>
3.1	और	CC	<fs af='और,avy,,,,,,' name='और' posn='40'>
	))
4	((	NP	<fs name='NP3' drel='ccof:CCP'>
4.1	ईद	NNP	<fs af='ईद,n,f,sg,3,o,0,0' name='ईद' posn='50'>
	))
5	((	NP	<fs name='NP4' drel='r6:NP5'>
5.1	त्योहार	NN	<fs af='त्योहार,n,m,sg,3,o,0,0' name='त्योहार' posn='60'>
5.2	के	PSP	<fs af='का,psp,m,sg,,o,,' name='के' posn='70'>
	))
6	((	NP	<fs name='NP5' drel='k7t:VGF'>
6.1	अंतिम	JJ	<fs af='अंतिम,adj,any,any,,o,,' name='अंतिम' posn='80'>
6.2	समय	NN	<fs af='समय,n,m,sg,3,o,0,0' name='समय' posn='90'>
6.3	में	PSP	<fs af='में,psp,,,,,,' name='में' posn='100'>
	))
7	((	NP	<fs name='NP6' drel='rt:VGF'>
7.1	खरीदारी	NN	<fs af='खरीदारी,n,f,sg,3,o,0,0' name='खरीदारी' posn='110'>
7.2	के	PSP	<fs af='के,psp,,,,,,' name='के2' posn='120'>
7.3	लिए	PSP	<fs af='लिए,psp,,,,,,' name='लिए' posn='130'>
	))
8	((	NP	<fs name='NP7' drel='r6:NP8'>
8.1	दिल्ली	NNP	<fs af='दिल्ली,n,f,sg,3,o,0,0' name='दिल्ली' posn='140'>
8.2	के	PSP	<fs af='का,psp,m,pl,,d,,' name='के3' posn='150'>
	))
9	((	NP	<fs name='NP8' drel='k1:VGF'>
9.1	सभी	QF	<fs af='सभी,avy,,,,,,' name='सभी' posn='160'>
9.2	प्रमुख	JJ	<fs af='प्रमुख,adj,any,any,,d,,' name='प्रमुख' posn='170'>
9.3	बाजार	NN	<fs af='बाजार,n,m,pl,3,d,0,0' name='बाजार' posn='180'>
	))
10	((	RBP	<fs name='RBP' drel='adv:VGF'>
10.1	पूर्ववत	RB	<fs af='पूर्ववत,adv,,,,,,' name='पूर्ववत' posn='190'>
	))
11	((	VGF	<fs voicetype='active' name='VGF' stype='declarative' drel='ccof:NULL__CCP'>
11.1	खुले	VM	<fs af='खुल,v,m,pl,any,,या,yA' name='खुले' posn='200'>
11.2	,	SYM	<fs af='COMMA,punc,,,,,,' name=',2' posn='210'>
	))
12	((	NULL__CCP	<fs mtype='gap' troot='और' name='NULL__CCP'>
12.1	NULL	CC	<fs name='NULL'>
	))
13	((	NP	<fs name='NP9' drel='r6:NP10'>
13.1	ग्राहकों	NN	<fs af='ग्राहक,n,m,pl,3,o,0,0' name='ग्राहकों' posn='220'>
13.2	की	PSP	<fs af='का,psp,f,sg,,d,,' name='की' posn='230'>
	))
14	((	NP	<fs name='NP10' drel='k2:VGF2'>
14.1	चहल	NNC	<fs af='चहल,n,f,sg,3,d,0,0' name='चहल' posn='240'>
14.2	-JOIN	SYM	<fs af='-,punc,,,,,,' name='-JOIN' posn='250'>
14.3	पहल	NN	<fs af='पहल,n,f,sg,3,d,0,0' name='पहल' posn='260'>
14.4	भी	RP	<fs af='भी,avy,,,,,,' name='भी' posn='270'>
	))
15	((	VGF	<fs voicetype='passive' name='VGF2' stype='declarative' drel='ccof:NULL__CCP'>
15.1	देखी	VM	<fs af='देख,v,f,sg,any,,या,yA' name='देखी' posn='280'>
15.2	गई	VAUX	<fs af='जा,v,f,sg,any,,या१,yA1' name='गई' posn='290'>
	))
16	((	BLK	<fs name='BLK' drel='rsym:NULL__CCP'>
16.1	.	SYM	<fs af='.,punc,,,,,,' name='.' posn='300'>
	))
</Sentence>

<Sentence id='4'>
1	((	NP	<fs name='NP' drel='rh:VGF'>
1.1	बम	NNC	<fs af='बम,n,m,sg,3,d,0,0' name='बम' posn='10'>
1.2	धमाकों	NN	<fs af='धमाका,n,m,pl,3,o,0,0' name='धमाकों' posn='20'>
1.3	से	PSP	<fs af='से,psp,,,,,,' name='से' posn='30'>
	))
2	((	NP	<fs name='NP2' drel='k1:VGF'>
2.1	दिल्ली	NNP	<fs af='दिल्ली,n,f,sg,3,d,0,0' name='दिल्ली' posn='40'>
	))
3	((	VGF	<fs voicetype='active' name='VGF' stype='declarative' drel='ccof:CCP'>
3.1	दहली	VM	<fs af='दहल,v,f,sg,any,,या,yA' name='दहली' posn='50'>
	))
4	((	RBP	<fs name='RBP' drel='adv:VGF'>
4.1	जरूर	RB	<fs af='जरूर,adv,,,,,,' name='जरूर' posn='60'>
4.2	,	SYM	<fs af='COMMA,punc,,,,,,' name=',' posn='70'>
	))
5	((	CCP	<fs name='CCP'>
5.1	लेकिन	CC	<fs af='लेकिन,avy,,,,,,' name='लेकिन' posn='80'>
	))
6	((	NP	<fs name='NP3' drel='r6:NP4'>
6.1	उसकी	PRP	<fs af='वह,pn,f,sg,3,o,का,kA' name='उसकी' posn='90'>
	))
7	((	NP	<fs name='NP4' drel='k1:VGF2'>
7.1	रफ्तार	NN	<fs af='रफ्तार,n,f,sg,3,d,0,0' name='रफ्तार' posn='100'>
	))
8	((	VGF	<fs voicetype='active' name='VGF2' stype='declarative' drel='ccof:CCP'>
8.1	थमी	VM	<fs af='थम,v,f,sg,any,,या,yA' name='थमी' posn='110'>
8.2	नहीं	NEG	<fs af='नहीं,avy,,,,,,' name='नहीं' posn='120'>
	))
9	((	BLK	<fs name='BLK' drel='rsym:CCP'>
9.1	.	SYM	<fs af='.,punc,,,,,,' name='.' posn='130'>
	))
</Sentence>

<Sentence id='5'>
1	((	NP	<fs coref='NP5' name='NP' drel='k7p:VGF'>
1.1	जिस	DEM	<fs af='जो,pn,any,sg,3,o,,' name='जिस' posn='10'>
1.2	सरोजनी	NNPC	<fs af='सरोजनी,n,f,sg,3,,0,0' name='सरोजनी' posn='20'>
1.3	नगर	NNPC	<fs af='नगर,n,m,sg,3,,0,0' name='नगर' posn='30'>
