<document id="2511326">
<head>
<title></title>			
<caption>फिर निशाने पर हैं शिवराज पाटिल        आशुतोष चतुर्वेदी   : नई दिल्ली</caption>			
<language>Hindi </language>			
<author>			
<firstname></firstname>			
<middlename></middlename>			
<lastname></lastname>			
</author>			
<creation>			
<raw_corpus creation_date="" institute_name=""></raw_corpus>			
<annotated_corpus creation_date="07/25/2009" institute_name="IIIT-Hyderabad"></annotated_corpus>			
</creation>			
<domain_name>News Articles </domain_name>			
<distributor>LTRC, IIIT Hyderabad</distributor>			
<source>ISI, Kolkata</source>			
<publication>			
<place>New Delhi</place>			
<date>9/6/2004</date>			
<address>Connaught Place, New Delhi</address>			
<type>Newspaper</type>			
<publisher>			
<name>Amar Ujala</name>			
<url>http://www.amarujala.com</url>			
</publisher>			
</publication>			
<project_description>NSF Hindi/Urdu Dependency Treebanking Project</project_description>			
<availability>			
<format>CML/SSF</format>			
</availability>			
<byte_count>9481</byte_count>			
<word_count>361</word_count>			
<edition_number>1.0</edition_number>			
<encoding_description>			
<original_encoding>ISO 8859</original_encoding>			
<new_encoding>Unicode UTF8</new_encoding>			
</encoding_description>			
<bibliography></bibliography>			
<sentence_marker>.</sentence_marker>			
<normalization>No</normalization>			
<utility_name>cml_tags</utility_name>			

</head>
<body>
<tb number="1" segment="no" bullet="no">
<foreign language="select" writingsystem="LTR"> </foreign>			
<text>
<Sentence id='1'>
1	((	NP	<fs name='NP' drel='k1:VGF'>
1.1	गृहमंत्री	NNP	<fs af='गृहमंत्री,n,m,sg,3,d,0,0' name='गृहमंत्री' posn='10'>
1.2	शिवराज	NNPC	<fs af='शिवराज,n,m,sg,3,d,0,' name='शिवराज' posn='20'>
1.3	पाटिल	NNP	<fs af='पाटिल,n,any,sg,3,d,0,0' name='पाटिल' posn='30'>
	))
2	((	NP	<fs name='NP2' drel='rbmod:RBP'>
2.1	एक	QC	<fs af='एक,num,any,any,,any,,' name='एक' posn='40'>
2.2	बार	NN	<fs af='बार,n,f,sg,3,d,0,0' name='बार' posn='50'>
	))
3	((	RBP	<fs name='RBP' drel='adv:VGF'>
3.1	फिर	RB	<fs af='फिर,adv,,,,,,' name='फिर' posn='60'>
	))
4	((	NP	<fs name='NP3' drel='k7:VGF'>
4.1	निशाने	NN	<fs af='निशाना,n,m,sg,3,o,0,0' name='निशाने' posn='70'>
4.2	पर	PSP	<fs af='पर,psp,,,,,,' name='पर' posn='80'>
	))
5	((	NP	<fs name='NP4' drel='pof:VGF'>
5.1	नजर	NN	<fs af='नजर,n,f,sg,3,d,0,0' name='नजर' posn='90'>
	))
6	((	VGF	<fs name='VGF' stype='declarative' voicetype='active'>
6.1	आ	VM	<fs af='आ,v,any,any,any,,0,0' name='आ' posn='100'>
6.2	रहे	VAUX	<fs af='रह,v,m,sg,3h,,या,yA' name='रहे' posn='110'>
6.3	हैं	VAUX	<fs af='है,v,any,sg,3h,,है,hE' name='हैं' posn='120'>
	))
7	((	BLK	<fs name='BLK' drel='rsym:VGF'>
7.1	।	SYM	<fs af='।,punc,,,,,,' name='।' posn='130'>
	))
</Sentence>

<Sentence id='2'>
1	((	NP	<fs name='NP' drel='k7t:VGF'>
1.1	कभी	PRP	<fs af='कभी,pn,,,,,,' name='कभी' posn='10'>
	))
2	((	NP	<fs name='NP2' drel='k2:VGF'>
2.1	उनको	PRP	<fs af='वह,pn,any,sg,3h,o,का,kA' name='उनको' posn='20'>
	))
3	((	NP	<fs name='NP3' drel='nmod:NP4'>
3.1	अपने	PRP	<fs af='अपना,pn,m,any,any,d,0,0' name='अपने' posn='30'>
3.2	ही	RP	<fs af='ही,avy,,,,,,' name='ही' posn='40'>
	))
4	((	NP	<fs name='NP4' drel='k1:VGF'>
4.1	सहयोगी	NN	<fs af='सहयोगी,n,m,pl,3,d,0,0' name='सहयोगी' posn='50'>
	))
5	((	NP	<fs name='NP5' drel='pof:VGNF'>
5.1	चुनौती	NN	<fs af='चुनौती,n,f,sg,3,d,0,0' name='चुनौती' posn='60'>
	))
6	((	VGNF	<fs name='VGNF' drel='vmod:VGF'>
6.1	देते	VM	<fs af='दे,v,m,pl,any,,ता,wA' name='देते' posn='70'>
	))
